modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q4,math,113,3,11,"In a survey conducted at a local high school, preferences for a new school color",6.495855634426189e-05,64.9585563442619,10.170648232023032,47.41413481723862,7.3737732950002055,17.5026,344
qwen2.5-7b-q4,math,113,3,12,"In a survey conducted at a local high school, preferences for a new school color",6.616590164523277e-05,66.16590164523278,10.060213909355953,48.85254933504364,7.253138400833166,17.4101,344
qwen2.5-7b-q4,math,113,3,13,"In a survey conducted at a local high school, preferences for a new school color",6.556413536448733e-05,65.56413536448733,10.332491462233241,47.84268140308748,7.38896249916659,17.4028,344
qwen2.5-7b-q4,math,113,3,14,"In a survey conducted at a local high school, preferences for a new school color",6.569311876332822e-05,65.69311876332821,9.790335989980658,48.61267388334759,7.290108889999941,17.4465,344
qwen2.5-7b-q4,math,113,3,15,"In a survey conducted at a local high school, preferences for a new school color",6.534664650251994e-05,65.34664650251995,9.926845337115832,48.06219564790458,7.357605517499527,17.5223,344
qwen2.5-7b-q4,math,114,4,1,"When rolling two dice, what is the probability that you roll a total number that",6.474289112182155e-05,64.74289112182156,9.228670850665608,48.65463422948977,6.859586041666149,17.017,339
qwen2.5-7b-q4,math,114,4,2,"When rolling two dice, what is the probability that you roll a total number that",6.398030700535864e-05,63.98030700535864,9.147612870007997,47.99168649951676,6.841007635833876,16.9802,339
qwen2.5-7b-q4,math,114,4,3,"When rolling two dice, what is the probability that you roll a total number that",6.453611553559732e-05,64.53611553559732,8.837030994888043,48.93603686404215,6.763047676667118,17.0236,339
qwen2.5-7b-q4,math,114,4,4,"When rolling two dice, what is the probability that you roll a total number that",6.39104245207687e-05,63.91042452076871,9.44064013795251,47.665999244483025,6.803785138333183,17.0158,339
qwen2.5-7b-q4,math,114,4,5,"When rolling two dice, what is the probability that you roll a total number that",6.618010455531382e-05,66.18010455531382,9.29294808535255,49.319055742461096,7.568100727500187,16.9228,339
qwen2.5-7b-q4,math,114,4,6,"When rolling two dice, what is the probability that you roll a total number that",6.388394064493371e-05,63.883940644933716,9.220899807265145,47.786667469334716,6.876373368333854,17.0789,339
qwen2.5-7b-q4,math,114,4,7,"When rolling two dice, what is the probability that you roll a total number that",6.451221749031667e-05,64.51221749031667,9.147028973699255,48.497969003284496,6.867219513332924,17.0813,339
qwen2.5-7b-q4,math,114,4,8,"When rolling two dice, what is the probability that you roll a total number that",6.532472946195487e-05,65.32472946195487,9.52088958095444,48.704437973500134,7.099401907500276,17.1903,339
qwen2.5-7b-q4,math,114,4,9,"When rolling two dice, what is the probability that you roll a total number that",6.514869067143952e-05,65.14869067143952,9.509228008184543,48.88894154908805,6.750521114166949,17.0261,339
qwen2.5-7b-q4,math,114,4,10,"When rolling two dice, what is the probability that you roll a total number that",6.425691608163206e-05,64.25691608163207,9.358845056663933,48.075028629968216,6.8230423949999395,17.0943,339
qwen2.5-7b-q4,math,114,4,11,"When rolling two dice, what is the probability that you roll a total number that",6.661552377359787e-05,66.61552377359787,9.93134760169761,49.10840915940061,7.575767012499644,16.9857,339
qwen2.5-7b-q4,math,114,4,12,"When rolling two dice, what is the probability that you roll a total number that",6.660345866656207e-05,66.60345866656208,9.595769422755264,49.39064552797404,7.617043715832779,16.9903,339
qwen2.5-7b-q4,math,114,4,13,"When rolling two dice, what is the probability that you roll a total number that",6.592864431103136e-05,65.92864431103136,9.471842462729002,48.918828721636174,7.537973126666202,16.9198,339
qwen2.5-7b-q4,math,114,4,14,"When rolling two dice, what is the probability that you roll a total number that",6.513637584150586e-05,65.13637584150587,9.733602126770643,47.97214138890218,7.430632325833055,16.8871,339
qwen2.5-7b-q4,math,114,4,15,"When rolling two dice, what is the probability that you roll a total number that",6.515202971447599e-05,65.15202971447599,9.50783135732083,48.89108932965528,6.753109027499894,17.0625,339
qwen2.5-7b-q4,math,115,5,1,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.8126300251082344e-05,58.12630025108234,9.187673889915791,42.26037139450019,6.6782549666663735,14.2344,281
qwen2.5-7b-q4,math,115,5,2,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.722521134106541e-05,57.22521134106541,8.90427027997053,41.565290541927965,6.75565051916692,14.26,281
qwen2.5-7b-q4,math,115,5,3,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.770595146764543e-05,57.705951467645434,9.053093386668246,42.06066804514396,6.592190035833218,14.1898,281
qwen2.5-7b-q4,math,115,5,4,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.764378332734978e-05,57.64378332734978,8.85133674663876,42.032502447378164,6.7599441333328505,14.2567,281
qwen2.5-7b-q4,math,115,5,5,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.7779390743943166e-05,57.77939074394317,9.065110265886473,42.06238342972383,6.651897048332861,14.2401,281
qwen2.5-7b-q4,math,115,5,6,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.8246018303757054e-05,58.246018303757054,8.975954076626664,42.61554210963083,6.654522117499559,14.1859,281
qwen2.5-7b-q4,math,115,5,7,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.8193218943487584e-05,58.19321894348759,8.5281518614894,43.114374928665,6.550692153333178,14.195,281
qwen2.5-7b-q4,math,115,5,8,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.749817465963229e-05,57.49817465963229,9.257266355084287,41.465963793714366,6.77494451083362,14.2104,281
qwen2.5-7b-q4,math,115,5,9,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.7236447294975404e-05,57.236447294975406,8.328077200095214,42.56330259571338,6.345067499166817,14.0871,281
qwen2.5-7b-q4,math,115,5,10,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.771080092394812e-05,57.71080092394812,8.779162050209305,42.222535402905514,6.709103470833309,14.1984,281
qwen2.5-7b-q4,math,115,5,11,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.7326810146968926e-05,57.326810146968924,8.75669795280154,41.965553930000645,6.6045582641667515,14.2404,281
qwen2.5-7b-q4,math,115,5,12,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.907265247111496e-05,59.07265247111496,8.898629688212571,43.470786917068786,6.703235865833602,14.1998,281
qwen2.5-7b-q4,math,115,5,13,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.845469962778657e-05,58.454699627786574,8.63473870537738,43.414094916575856,6.405866005833332,14.0961,281
qwen2.5-7b-q4,math,115,5,14,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.685832400132225e-05,56.85832400132225,8.221490983775249,42.038926244213606,6.597906773333381,14.2098,281
qwen2.5-7b-q4,math,115,5,15,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",5.7617920798516795e-05,57.61792079851679,8.750670253030059,42.347356726319966,6.519893819166781,14.1645,281
