categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
roleplay,92,2,2,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.0003136055269072559,313.6055269072559,121.02753620990806,107.95567205234775,84.62231864499996,117.3483,1024
roleplay,92,2,3,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030984539500028096,309.845395000281,120.2923430154035,105.73175993654196,83.82129204833562,116.8387,1024
roleplay,92,2,4,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.0003137523567160225,313.75235671602246,119.86602415040453,109.22724909395286,84.65908347166491,116.928,1024
roleplay,92,2,5,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.0003069734088916025,306.9734088916025,119.50732457109756,103.53561022134015,83.93047409916491,116.2842,1024
roleplay,92,2,6,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00031418292545332393,314.18292545332395,119.66544767998698,110.02830770666901,84.48917006666802,117.4035,1024
roleplay,92,2,7,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00031078626643538435,310.78626643538433,117.99843870597665,108.7374512044055,84.05037652500215,116.3205,1024
roleplay,92,2,8,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.0003126163251782064,312.6163251782064,118.61570892556678,109.68272073847116,84.31789551416844,117.4889,1024
roleplay,92,2,9,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030619376165877827,306.19376165877827,118.56196056111806,103.43314911265753,84.19865198500251,116.4337,1024
roleplay,92,2,10,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00031130294783654564,311.3029478365456,118.46295688563364,108.25564286007824,84.5843480908335,117.0226,1024
roleplay,92,2,11,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.0003097287589449327,309.72875894493274,119.21163350580103,106.22095633996494,84.29616909916678,116.5581,1024
roleplay,92,2,12,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030511929456427544,305.11929456427544,117.77428566494876,103.26545039266016,84.07955850666667,116.5071,1024
roleplay,92,2,13,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030952172062983303,309.52172062983306,118.4098860270701,106.39923869692798,84.71259590583487,117.1435,1024
roleplay,92,2,14,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030993699612557473,309.93699612557475,120.48106129811636,104.36239166829077,85.09354315916733,119.081,1024
roleplay,92,2,15,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",0.00030891901827785444,308.91901827785443,116.32711040027336,108.57229312341855,84.01961475416253,117.5934,1024
roleplay,93,3,1,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0003121039900149557,312.1039900149557,118.31706779906412,109.4491809342324,84.33774128165923,117.145,1024
roleplay,93,3,2,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0003070810532350614,307.0810532350614,118.21540951480044,104.18822208859447,84.67742163166653,116.8707,1024
roleplay,93,3,3,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00030623410511309993,306.23410511309993,117.88701697805817,104.76779917337751,83.57928896166413,115.1691,1024
roleplay,93,3,4,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00030524592873979725,305.24592873979725,120.46952879129425,101.15623633350182,83.6201636150008,116.7806,1024
roleplay,93,3,5,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.000315038200718787,315.038200718787,121.72536306178625,107.43113379698984,85.88170386001062,119.8259,1024
roleplay,93,3,6,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0003132020475490959,313.2020475490959,118.20762807222904,110.51483406186914,84.4795854149978,117.6767,1024
roleplay,93,3,7,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0003072866910440815,307.28669104408146,117.99897291548189,104.57750867860076,84.71020944999891,117.3843,1024
roleplay,93,3,8,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00031218906042501557,312.18906042501555,118.83882927431578,108.62672340986322,84.72350774083677,117.6771,1024
roleplay,93,3,9,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00030869497959594747,308.6949795959475,117.59694039749212,106.29532770178808,84.8027114966673,117.0951,1024
roleplay,93,3,10,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0002939077758968702,293.9077758968702,113.87340444461852,99.35040731224433,80.68396414000748,111.0444,1024
roleplay,93,3,11,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00026721600492433375,267.21600492433373,108.03340507055903,83.32560752960732,75.85699232416724,102.3567,1024
roleplay,93,3,12,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0002684573709136305,268.4573709136305,106.87528977170818,85.6792783677537,75.90280277416849,102.4991,1024
roleplay,93,3,13,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0002680054015440153,268.0054015440153,107.83515443374318,84.26921277026868,75.90103434000339,102.2322,1024
roleplay,93,3,14,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.00026951423293711274,269.51423293711275,107.52548655612968,86.08721203764615,75.90153434333695,102.2163,1024
roleplay,93,3,15,Imagine yourself as a doctor tasked with devising innovative remedies for variou,0.0002730153862162447,273.0153862162447,107.30452939203988,89.80552238253689,75.90533444166789,102.1985,1024
roleplay,94,4,1,Please take on the role of a relationship coach. You'll be provided with details,0.0002723274574341439,272.32745743414387,106.239272135569,90.09142613774007,75.9967591608347,102.4688,1024
roleplay,94,4,2,Please take on the role of a relationship coach. You'll be provided with details,0.0002713510090526559,271.3510090526559,106.93223722711396,88.46545800637526,75.95331381916667,102.4056,1024
roleplay,94,4,3,Please take on the role of a relationship coach. You'll be provided with details,0.0002721204572294968,272.1204572294968,106.93837556359522,89.55097857589824,75.63110309000345,102.2905,1024
roleplay,94,4,4,Please take on the role of a relationship coach. You'll be provided with details,0.00026838437852785683,268.3843785278568,109.75038279796242,82.39349166906075,76.2405040608337,103.9182,1024
roleplay,94,4,5,Please take on the role of a relationship coach. You'll be provided with details,0.00026918517802348004,269.18517802348003,108.01100385571428,84.80033983276786,76.37383433499812,103.4014,1024
roleplay,94,4,6,Please take on the role of a relationship coach. You'll be provided with details,0.00027002165319808553,270.0216531980855,107.22664711456811,86.48891094601771,76.30609513749954,102.8164,1024
roleplay,94,4,7,Please take on the role of a relationship coach. You'll be provided with details,0.0002712108228330407,271.2108228330407,107.04584334220638,88.28207008167148,75.88290940916293,102.5344,1024
roleplay,94,4,8,Please take on the role of a relationship coach. You'll be provided with details,0.00026901563793748485,269.0156379374848,106.7150018982375,86.19329934091394,76.10733669833354,102.7091,1024
roleplay,94,4,9,Please take on the role of a relationship coach. You'll be provided with details,0.00027081619372639626,270.81619372639625,107.23770315408723,87.64489394230603,75.93359663000302,102.5056,1024
roleplay,94,4,10,Please take on the role of a relationship coach. You'll be provided with details,0.0002702877358903477,270.28773589034773,107.29747008503324,86.72309952448722,76.26716628082703,102.8181,1024
roleplay,94,4,11,Please take on the role of a relationship coach. You'll be provided with details,0.00026370564946627057,263.7056494662706,108.05415982929311,79.35664109448737,76.29484854249009,102.994,1024
roleplay,94,4,12,Please take on the role of a relationship coach. You'll be provided with details,0.00026263524358425855,262.63524358425855,105.89063577304256,80.94048534537465,75.80412246584122,102.4783,1024
roleplay,94,4,13,Please take on the role of a relationship coach. You'll be provided with details,0.00026870928780851926,268.70928780851926,107.70662763615329,84.81759690903739,76.18506326332863,102.9115,1024
roleplay,94,4,14,Please take on the role of a relationship coach. You'll be provided with details,0.00026934689228581057,269.34689228581055,106.22106284287584,86.89806305211256,76.22776639082225,102.7286,1024
roleplay,94,4,15,Please take on the role of a relationship coach. You'll be provided with details,0.0003065099340773814,306.50993407738144,118.84667680496081,104.84667046742919,82.81658680499126,114.8807,1024
roleplay,95,5,1,"Please assume the role of an English translator, tasked with correcting and enha",0.00031045607168878113,310.45607168878115,120.18872473340804,105.72805164537834,84.53929530999481,117.3365,1024
roleplay,95,5,2,"Please assume the role of an English translator, tasked with correcting and enha",0.00031077545008647005,310.7754500864701,118.43877299008693,108.01619098805057,84.3204861083329,117.6656,1024
roleplay,95,5,3,"Please assume the role of an English translator, tasked with correcting and enha",0.00030638902290302736,306.38902290302735,117.96225663903523,103.6356443890025,84.79112187498987,116.9734,1024
roleplay,95,5,4,"Please assume the role of an English translator, tasked with correcting and enha",0.00031290967646490557,312.90967646490554,117.06592687151847,111.21670195338113,84.62704764000596,117.6283,1024
roleplay,95,5,5,"Please assume the role of an English translator, tasked with correcting and enha",0.0003093848851956805,309.3848851956805,118.49388146896933,106.15462633588223,84.73637739082885,117.3439,1024
roleplay,95,5,6,"Please assume the role of an English translator, tasked with correcting and enha",0.0003118939097735125,311.89390977351246,118.1985579110417,108.95882596248487,84.73652589998588,117.9455,1024
roleplay,95,5,7,"Please assume the role of an English translator, tasked with correcting and enha",0.00031120048193286203,311.20048193286203,118.2941598796754,108.40129556402375,84.50502648916274,117.4125,1024
roleplay,95,5,8,"Please assume the role of an English translator, tasked with correcting and enha",0.0003151874220199346,315.1874220199346,118.2937174846032,112.04755912283302,84.8461454124981,118.3001,1024
roleplay,95,5,9,"Please assume the role of an English translator, tasked with correcting and enha",0.00031001378615382605,310.01378615382606,119.00433438925866,105.06259693455908,85.94685483000832,119.997,1024
roleplay,95,5,10,"Please assume the role of an English translator, tasked with correcting and enha",0.00031224664257498423,312.2466425749842,117.79575909436261,109.12066819978259,85.33021528083887,119.1748,1024
roleplay,95,5,11,"Please assume the role of an English translator, tasked with correcting and enha",0.00030862392181467077,308.6239218146708,116.61771039435588,107.31193923614353,84.69427218417124,116.9845,1024
roleplay,95,5,12,"Please assume the role of an English translator, tasked with correcting and enha",0.0003154932503090787,315.4932503090787,117.6773977526693,113.08406043308133,84.73179212332828,117.4016,1024
roleplay,95,5,13,"Please assume the role of an English translator, tasked with correcting and enha",0.00031257184627317565,312.57184627317565,116.9782654426736,111.20859017217032,84.38499065833182,117.3113,1024
roleplay,95,5,14,"Please assume the role of an English translator, tasked with correcting and enha",0.00031442934508338246,314.4293450833825,118.53427622689317,110.8399027764882,85.055166080001,117.5356,1024
roleplay,95,5,15,"Please assume the role of an English translator, tasked with correcting and enha",0.00031174898487916134,311.74898487916136,120.00110520917524,105.55395988415965,86.19391978582674,120.6416,1024
