categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
extraction,133,3,8,Extract the following information from the presented texts: The name of the book,0.00023535738736287865,235.35738736287865,78.09825372268132,99.71474152186111,57.54439211833604,75.035,1024
extraction,133,3,9,Extract the following information from the presented texts: The name of the book,0.00023072397750965247,230.72397750965246,73.99606327993796,101.66110002721314,55.06681420250138,74.91,1024
extraction,133,3,10,Extract the following information from the presented texts: The name of the book,0.00022851116243809263,228.51116243809264,71.4428298233014,102.40999976812803,54.65833284666322,74.4001,1024
extraction,133,3,11,Extract the following information from the presented texts: The name of the book,0.00023315343252078486,233.15343252078486,75.3794131983267,99.99985942495867,57.77415989749935,74.5339,1024
extraction,133,3,12,Extract the following information from the presented texts: The name of the book,0.000234119578729942,234.11957872994202,74.88309773429395,102.78666391314655,56.449817082501575,74.4143,1024
extraction,133,3,13,Extract the following information from the presented texts: The name of the book,0.00023272105700285062,232.7210570028506,75.51626483773553,99.39106480178042,57.813727363334614,74.9206,1024
extraction,133,3,14,Extract the following information from the presented texts: The name of the book,0.00023137495454814494,231.37495454814493,73.04771934412813,102.65510676484975,55.67212843916687,74.6509,1024
extraction,133,3,15,Extract the following information from the presented texts: The name of the book,0.00023051081821595505,230.51081821595506,74.72533578738611,98.05586826690083,57.72961416166824,74.5232,1024
extraction,134,4,1,"Given the following data, identify the company with the highest profit in 2021 a",0.00022583105363572467,225.8310536357247,73.17546701781232,97.37442199957792,55.28116461833445,71.9085,1024
extraction,134,4,2,"Given the following data, identify the company with the highest profit in 2021 a",0.0002252619879726087,225.26198797260872,73.84555653128753,95.33364814132149,56.082783299999605,72.204,1024
extraction,134,4,3,"Given the following data, identify the company with the highest profit in 2021 a",0.00021884500953689922,218.84500953689923,71.43645974524193,92.65452743082551,54.75402236083179,72.5072,1024
extraction,134,4,4,"Given the following data, identify the company with the highest profit in 2021 a",0.00022548089373213112,225.48089373213114,71.41378788647968,99.7791237981537,54.28798204749759,71.9547,1024
extraction,134,4,5,"Given the following data, identify the company with the highest profit in 2021 a",0.00022529060939822517,225.29060939822517,73.13982146941011,96.78823872465277,55.36254920416241,72.0542,1024
extraction,134,4,6,"Given the following data, identify the company with the highest profit in 2021 a",0.0002250231972972435,225.02319729724348,72.13109843473562,97.39946070167676,55.49263816083114,72.1548,1024
extraction,134,4,7,"Given the following data, identify the company with the highest profit in 2021 a",0.00022327623171630175,223.27623171630177,69.75114995615839,99.88106988930784,53.64401187083558,72.1566,1024
extraction,134,4,8,"Given the following data, identify the company with the highest profit in 2021 a",0.0002233237428798349,223.3237428798349,71.49768025762619,96.16136220637489,55.66470041583368,72.3532,1024
extraction,134,4,9,"Given the following data, identify the company with the highest profit in 2021 a",0.00022443515610396904,224.43515610396904,71.87671540186169,97.83485244294137,54.72358825916594,71.8999,1024
extraction,134,4,10,"Given the following data, identify the company with the highest profit in 2021 a",0.00022574906730881715,225.74906730881716,72.78491412714102,97.47945130917799,55.48470187249833,72.1658,1024
extraction,134,4,11,"Given the following data, identify the company with the highest profit in 2021 a",0.00022368694474897384,223.68694474897384,70.67839615962544,99.14660122768204,53.861947361666196,72.2069,1024
extraction,134,4,12,"Given the following data, identify the company with the highest profit in 2021 a",0.00022306762289839933,223.06762289839932,71.96989937997628,96.90090179092235,54.196821727500726,72.5226,1024
extraction,134,4,13,"Given the following data, identify the company with the highest profit in 2021 a",0.0002259721382628854,225.97213826288538,73.05865412118509,98.55201403586204,54.36147010583834,72.0054,1024
extraction,134,4,14,"Given the following data, identify the company with the highest profit in 2021 a",0.00022380304980653215,223.80304980653216,70.71163102787996,98.59411526864493,54.49730351000728,72.3366,1024
extraction,134,4,15,"Given the following data, identify the company with the highest profit in 2021 a",0.00022482506728704725,224.82506728704726,71.67381274021582,98.84938204682983,54.30187250000169,72.0601,1024
extraction,135,5,1,"Identify the countries, their capitals, and the languages spoken in the followin",0.0002261966332534105,226.1966332534105,74.34358931249976,96.29682067840984,55.55622326250081,72.0296,1024
extraction,135,5,2,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022612016687875475,226.12016687875476,72.80337112536618,98.558390444224,54.75840530916456,71.8226,1024
extraction,135,5,3,"Identify the countries, their capitals, and the languages spoken in the followin",0.0002234059203977217,223.4059203977217,69.00676736697974,101.5504576090713,52.84869542167069,71.5661,1024
extraction,135,5,4,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022303156746721547,223.03156746721547,70.72825394673342,98.12394643714666,54.179367083335514,71.6186,1024
extraction,135,5,5,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022361667156488448,223.61667156488448,72.16000478800271,96.27436563604272,55.18230114083885,71.6232,1024
extraction,135,5,6,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022532350402356636,225.32350402356636,72.26003363273429,97.96882097666862,55.09464941416354,71.4907,1024
extraction,135,5,7,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022479312933221284,224.79312933221283,72.3200236113275,97.67786426171922,54.79524145916612,71.6679,1024
extraction,135,5,8,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022535997026647907,225.35997026647908,72.21372778557655,99.16299334590138,53.98324913500119,71.4549,1024
extraction,135,5,9,"Identify the countries, their capitals, and the languages spoken in the followin",0.0002252729697076554,225.2729697076554,72.49951875851984,98.43052688913313,54.34292406000245,72.0076,1024
extraction,135,5,10,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022271403924970382,222.71403924970383,71.15792788975996,97.93599184411214,53.62011951583176,71.8821,1024
extraction,135,5,11,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022607056667403754,226.07056667403754,74.08927378718374,96.7289060843533,55.25238680250065,71.6202,1024
extraction,135,5,12,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022498047607464892,224.98047607464892,71.71820119808622,99.13746942489286,54.12480545167,71.569,1024
extraction,135,5,13,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022779867276698752,227.79867276698752,74.5583824533724,97.17292899611617,56.06736131749889,71.9819,1024
extraction,135,5,14,"Identify the countries, their capitals, and the languages spoken in the followin",0.0002212479959483929,221.24799594839288,68.12193994830932,101.75707350175111,51.368982498332414,71.9479,1024
extraction,135,5,15,"Identify the countries, their capitals, and the languages spoken in the followin",0.00022506924827207079,225.06924827207078,73.22658267047139,96.03169358993497,55.81097201166433,71.9083,1024
