categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
coding,122,2,11,Write a C++ program to find the nth Fibonacci number using recursion.,0.00029787912925029436,297.87912925029434,118.32778775262584,95.45924837433756,84.09209312333091,114.8292,1024
coding,122,2,12,Write a C++ program to find the nth Fibonacci number using recursion.,0.0003156214322742705,315.6214322742705,121.3905555054542,110.05970416465365,84.17117260416265,115.3171,1024
coding,122,2,13,Write a C++ program to find the nth Fibonacci number using recursion.,0.0003060519536635088,306.0519536635088,118.47229137174998,103.79073587009451,83.78892642166421,114.5511,1024
coding,122,2,14,Write a C++ program to find the nth Fibonacci number using recursion.,0.0003076750274694804,307.67502746948037,118.91948458002032,104.95028490612691,83.805257983333,114.6451,1024
coding,122,2,15,Write a C++ program to find the nth Fibonacci number using recursion.,0.0003027771036108612,302.7771036108612,117.85485977153903,101.41740063932387,83.50484319999852,114.5256,1024
coding,123,3,1,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003058648540584809,305.8648540584809,118.52824958322907,103.4907010744186,83.84590340083338,115.0387,1024
coding,123,3,2,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003057478513557445,305.7478513557445,118.38133743910521,103.2251986341395,84.14131528249978,115.275,1024
coding,123,3,3,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.00030942123729739857,309.4212372973986,119.57357420083538,105.71002038989202,84.13764270667117,115.302,1024
coding,123,3,4,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003102946542550676,310.2946542550676,118.6479128313628,107.42884163119808,84.21789979250659,115.015,1024
coding,123,3,5,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003124989513084333,312.49895130843333,121.440089466643,107.32498136012656,83.73388048166362,115.4055,1024
coding,123,3,6,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.000307461818230028,307.461818230028,119.13457135769507,104.79680628816773,83.53044058416491,114.5607,1024
coding,123,3,7,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003109058704440497,310.9058704440497,119.94730284660251,106.63598995911734,84.32257763832995,115.2773,1024
coding,123,3,8,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.00030587831525590107,305.87831525590104,118.93150592930213,103.05624929159495,83.89056003500401,115.3862,1024
coding,123,3,9,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003086125198558088,308.6125198558088,119.31756849922733,104.98950725824675,84.30544409833449,115.9393,1024
coding,123,3,10,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003064293261975796,306.4293261975796,118.20570097481499,104.15675296942477,84.06687225333974,114.945,1024
coding,123,3,11,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003098365060932322,309.8365060932322,118.33422631727856,107.47582498345753,84.02645479249635,114.9275,1024
coding,123,3,12,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003071664365124697,307.1664365124697,119.03235474998158,103.87614731998468,84.25793444250378,115.5477,1024
coding,123,3,13,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.00031145714579589853,311.45714579589855,119.57537035857602,107.60185540482247,84.27992003249982,115.3148,1024
coding,123,3,14,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003075847559771059,307.5847559771059,118.92237099874498,104.3208653275313,84.34151965082947,115.056,1024
coding,123,3,15,"Write a simple website in HTML. When a user clicks the button, it shows a random",0.0003049089554363878,304.90895543638777,117.99394782891778,102.91563732747238,83.99937027999766,114.9256,1024
coding,124,4,1,Here is a Python function to find the length of the longest common subsequence o,0.00031214021249046606,312.14021249046607,120.02266991151014,106.97194872311897,85.14559385583725,116.8716,1024
coding,124,4,2,Here is a Python function to find the length of the longest common subsequence o,0.00031336689582426853,313.3668958242685,120.63843870316327,107.45092774527026,85.27752937583506,117.5186,1024
coding,124,4,3,Here is a Python function to find the length of the longest common subsequence o,0.00030879544549489873,308.79544549489873,119.71777788981767,103.84124347341772,85.23642413166351,117.0405,1024
coding,124,4,4,Here is a Python function to find the length of the longest common subsequence o,0.00031655727081682206,316.55727081682204,121.0527306158852,110.29413061510573,85.21040958583093,117.343,1024
coding,124,4,5,Here is a Python function to find the length of the longest common subsequence o,0.00031426411548592234,314.26411548592233,120.10729407620683,109.04673980971721,85.11008159999851,117.3097,1024
coding,124,4,6,Here is a Python function to find the length of the longest common subsequence o,0.0003088498222978597,308.8498222978597,120.31768546257366,103.35116801195458,85.18096882333104,117.3978,1024
coding,124,4,7,Here is a Python function to find the length of the longest common subsequence o,0.0003101263715560154,310.12637155601544,119.2609055140308,105.7620619119802,85.10340413000449,117.0821,1024
coding,124,4,8,Here is a Python function to find the length of the longest common subsequence o,0.0003144599496243239,314.4599496243239,121.05204609696804,108.13191359735286,85.27598993000309,116.9986,1024
coding,124,4,9,Here is a Python function to find the length of the longest common subsequence o,0.0003180711539783706,318.0711539783706,126.39422348436561,104.5481032006695,87.12882729333538,121.649,1024
coding,124,4,10,Here is a Python function to find the length of the longest common subsequence o,0.00031764909927632575,317.6490992763257,123.13610414779912,109.60947356519439,84.90352156333225,117.9922,1024
coding,124,4,11,Here is a Python function to find the length of the longest common subsequence o,0.00031403339672609216,314.0333967260922,121.27642566629838,107.70734189395932,85.04962916583432,117.3995,1024
coding,124,4,12,Here is a Python function to find the length of the longest common subsequence o,0.0003170767490508341,317.0767490508341,119.72000059409187,112.72554495340843,84.63120350333385,115.5828,1024
coding,124,4,13,Here is a Python function to find the length of the longest common subsequence o,0.00031762838703000123,317.62838703000125,121.26262185172446,110.88503653077653,85.48072864750037,117.5096,1024
coding,124,4,14,Here is a Python function to find the length of the longest common subsequence o,0.00031712738322383483,317.12738322383484,121.79898752113849,110.02020424686053,85.30819145583561,117.3987,1024
coding,124,4,15,Here is a Python function to find the length of the longest common subsequence o,0.0003125147080119564,312.51470801195643,120.64897200873031,106.2755394040563,85.59019659916962,117.8837,1024
coding,125,5,1,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003092854779629586,309.2854779629586,121.6886058656798,103.66632303728204,83.9305490599971,115.9023,1024
coding,125,5,2,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003050638982861558,305.0638982861558,119.8008822937432,101.46026300157997,83.80275299083303,114.8556,1024
coding,125,5,3,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00030389254981715084,303.89254981715084,119.9195430808036,100.21095438134618,83.76205235500112,114.9991,1024
coding,125,5,4,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00030570970183267567,305.70970183267565,118.00741173928394,103.50801617172951,84.19427392166199,115.0694,1024
coding,125,5,5,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00030866941521056783,308.6694152105678,119.97963850219338,103.98717684504227,84.70259986333231,115.9486,1024
coding,125,5,6,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003082466556381349,308.2466556381349,119.57616422423723,104.32480321973428,84.34568819416349,115.4542,1024
coding,125,5,7,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00031058961279610455,310.5896127961046,118.66029531070913,107.82787557289818,84.10144191249707,115.4808,1024
coding,125,5,8,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00030904294215387384,309.04294215387387,119.50895237851613,104.9742466203529,84.55974315500498,115.6068,1024
coding,125,5,9,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00030856372019331686,308.56372019331684,118.65105873849295,105.87044944149913,84.04221201332494,115.4535,1024
coding,125,5,10,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003117388828965115,311.7388828965115,119.4728090486705,107.73412752700732,84.53194632083374,116.0856,1024
coding,125,5,11,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.00031154450009593046,311.54450009593046,119.03033375294443,108.333959610478,84.18020673250797,116.1073,1024
coding,125,5,12,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003079915312890924,307.9915312890924,119.93672386456677,103.71559599952361,84.33921142500216,115.9361,1024
coding,125,5,13,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003092746623839665,309.2746623839665,118.52004416216985,106.5236220409577,84.23099618083899,115.9908,1024
coding,125,5,14,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003103572536495459,310.3572536495459,120.15762846784031,106.00329792503433,84.19632725667118,115.4127,1024
coding,125,5,15,Write a function to find the highest common ancestor (not LCA) of two nodes in a,0.0003087572929863438,308.75729298634377,120.37254070799183,103.53402478252755,84.85072749582439,116.1264,1024
