modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q8,roleplay,92,2,4,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.221758059585701e-05,42.21758059585701,8.56909610112093,27.162117963902663,6.486366530833437,9.2376,102
qwen2.5-7b-q8,roleplay,92,2,5,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.101681150303878e-05,41.01681150303878,8.87382063148239,25.50790215572304,6.6350887158333185,9.4015,102
qwen2.5-7b-q8,roleplay,92,2,6,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.1505342798775704e-05,41.5053427987757,8.63676887623611,26.420475763372828,6.448098159166781,9.3186,102
qwen2.5-7b-q8,roleplay,92,2,7,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.2120429430133756e-05,42.120429430133754,8.160062506955125,27.594754842345143,6.365612080833501,9.2432,102
qwen2.5-7b-q8,roleplay,92,2,8,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.1042830024106254e-05,41.04283002410625,8.406238985739934,26.129251733366253,6.507339305000054,9.3862,102
qwen2.5-7b-q8,roleplay,92,2,9,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.0874369505454536e-05,40.87436950545454,8.435432263291316,25.958609291330024,6.4803279508331935,9.2411,102
qwen2.5-7b-q8,roleplay,92,2,10,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.0620624273931154e-05,40.620624273931156,7.482499341150177,26.816979480281002,6.3211454524999535,9.211,102
qwen2.5-7b-q8,roleplay,92,2,11,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.194732265916243e-05,41.94732265916243,8.572120365905766,26.901381809923492,6.473820483333176,9.3612,102
qwen2.5-7b-q8,roleplay,92,2,12,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.068427734271288e-05,40.68427734271288,8.504912597325418,25.62286089122081,6.556503854166635,9.3781,102
qwen2.5-7b-q8,roleplay,92,2,13,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.042677109392588e-05,40.42677109392588,7.630292253001427,26.49851797259113,6.297960868333329,9.1498,102
qwen2.5-7b-q8,roleplay,92,2,14,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.084951298311558e-05,40.84951298311558,8.318660965455011,26.2099498293275,6.320902188333075,9.138,102
qwen2.5-7b-q8,roleplay,92,2,15,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conv",4.0623779276201775e-05,40.62377927620177,8.261283689487884,25.847362045880455,6.515133540833442,9.2446,102
qwen2.5-7b-q8,roleplay,93,3,1,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.7391908052473166e-05,57.39190805247317,9.77620508306523,39.71723310524118,7.89846986416677,16.6526,186
qwen2.5-7b-q8,roleplay,93,3,2,Imagine yourself as a doctor tasked with devising innovative remedies for variou,6.010579889030614e-05,60.10579889030614,10.725804703988258,41.60572310965106,7.774271076666821,16.5447,186
qwen2.5-7b-q8,roleplay,93,3,3,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.7808030543381314e-05,57.808030543381314,10.03900035300942,39.93958310703896,7.8294470833329415,16.6395,186
qwen2.5-7b-q8,roleplay,93,3,4,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.7887726212640346e-05,57.887726212640345,10.3296262712459,39.77442973639413,7.783670205000326,16.4218,186
qwen2.5-7b-q8,roleplay,93,3,5,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.798091687459803e-05,57.98091687459803,9.655471950718649,40.616462006379095,7.708982917500294,16.5573,186
qwen2.5-7b-q8,roleplay,93,3,6,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.837964978581391e-05,58.37964978581391,10.045603406040888,40.3961677339395,7.937878645833507,16.6998,186
qwen2.5-7b-q8,roleplay,93,3,7,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.901944077023926e-05,59.019440770239264,9.819461986425754,41.09704416381326,8.10293462000023,16.7964,186
qwen2.5-7b-q8,roleplay,93,3,8,Imagine yourself as a doctor tasked with devising innovative remedies for variou,6.036122110825483e-05,60.361221108254824,9.507225945628688,43.40653804429284,7.447457118333318,17.0269,186
qwen2.5-7b-q8,roleplay,93,3,9,Imagine yourself as a doctor tasked with devising innovative remedies for variou,6.035818107823444e-05,60.35818107823444,9.356524288536576,43.110191200531396,7.891465589166462,16.8711,186
qwen2.5-7b-q8,roleplay,93,3,10,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.8953873067240034e-05,58.95387306724003,9.699779084052006,41.56019679568855,7.693897187499487,16.3825,186
qwen2.5-7b-q8,roleplay,93,3,11,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.955589280237711e-05,59.55589280237711,10.14237996381707,41.40004908855948,8.01346375000056,16.831,186
qwen2.5-7b-q8,roleplay,93,3,12,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.8342554359489186e-05,58.342554359489185,9.870052014877642,40.993920296277814,7.478582048333732,16.3343,186
qwen2.5-7b-q8,roleplay,93,3,13,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.905007856159316e-05,59.05007856159316,9.712287441536265,41.6677799075571,7.670011212499805,16.4569,186
qwen2.5-7b-q8,roleplay,93,3,14,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.823922026197617e-05,58.23922026197617,10.094142322003117,40.43378172414033,7.711296215832705,16.4768,186
qwen2.5-7b-q8,roleplay,93,3,15,Imagine yourself as a doctor tasked with devising innovative remedies for variou,5.892276831039823e-05,58.922768310398226,9.74709749537343,41.665838976691774,7.509831838333033,16.2828,186
qwen2.5-7b-q8,roleplay,94,4,1,Please take on the role of a relationship coach. You'll be provided with details,0.00014702742136949996,147.02742136949996,18.30093667640102,114.92426840893197,13.802216284166965,52.6557,586
qwen2.5-7b-q8,roleplay,94,4,2,Please take on the role of a relationship coach. You'll be provided with details,0.0001492359482295661,149.2359482295661,18.05227390982351,117.01078094724303,14.172893372499592,53.1123,586
qwen2.5-7b-q8,roleplay,94,4,3,Please take on the role of a relationship coach. You'll be provided with details,0.00014952886115203812,149.5288611520381,18.442135340784862,117.14833303625257,13.938392775000736,52.9434,586
qwen2.5-7b-q8,roleplay,94,4,4,Please take on the role of a relationship coach. You'll be provided with details,0.00014973272708966966,149.73272708966965,18.073694064348082,118.12508618282088,13.533946842500768,53.4221,586
qwen2.5-7b-q8,roleplay,94,4,5,Please take on the role of a relationship coach. You'll be provided with details,0.00015129318957890202,151.29318957890203,18.407758881750933,119.17083413381845,13.714596563332677,52.7897,586
qwen2.5-7b-q8,roleplay,94,4,6,Please take on the role of a relationship coach. You'll be provided with details,0.00014952308219895913,149.52308219895914,18.186491688057675,117.77554030006796,13.561050210833512,52.7537,586
qwen2.5-7b-q8,roleplay,94,4,7,Please take on the role of a relationship coach. You'll be provided with details,0.00014710303735656353,147.10303735656353,17.60942056004021,115.87728991902397,13.616326877499505,52.1071,586
qwen2.5-7b-q8,roleplay,94,4,8,Please take on the role of a relationship coach. You'll be provided with details,0.00014645330259967871,146.45330259967872,17.332538643791054,115.66907329422072,13.451690661667046,51.9865,586
qwen2.5-7b-q8,roleplay,94,4,9,Please take on the role of a relationship coach. You'll be provided with details,0.00014902880636286068,149.02880636286068,17.173905640821882,119.08115613953805,12.773744582500699,52.4798,586
qwen2.5-7b-q8,roleplay,94,4,10,Please take on the role of a relationship coach. You'll be provided with details,0.0001470429874914706,147.0429874914706,17.01290971689152,116.81513916374496,13.214938610834112,52.8519,586
qwen2.5-7b-q8,roleplay,94,4,11,Please take on the role of a relationship coach. You'll be provided with details,0.0001468825943652573,146.8825943652573,15.96039866300324,118.10604073725332,12.816154965000807,52.0553,586
qwen2.5-7b-q8,roleplay,94,4,12,Please take on the role of a relationship coach. You'll be provided with details,0.00014898172435232068,148.98172435232067,16.239724086684976,119.62809235313543,13.113907912500245,52.9558,586
qwen2.5-7b-q8,roleplay,94,4,13,Please take on the role of a relationship coach. You'll be provided with details,0.00014714787461120278,147.14787461120278,16.419072274156996,117.96517320704524,12.763629130000522,52.6138,586
qwen2.5-7b-q8,roleplay,94,4,14,Please take on the role of a relationship coach. You'll be provided with details,0.00014575922305207008,145.7592230520701,16.382005152571164,116.257383454498,13.119834445000908,52.1441,586
qwen2.5-7b-q8,roleplay,94,4,15,Please take on the role of a relationship coach. You'll be provided with details,0.00014647903518743492,146.47903518743493,15.941243750223709,117.67843865804443,12.85935277916679,51.9417,586
qwen2.5-7b-q8,roleplay,95,5,1,"Please assume the role of an English translator, tasked with correcting and enha",3.8740508069072956e-05,38.74050806907296,8.418794105832538,23.90254608157412,6.4191678816663025,7.6835,81
qwen2.5-7b-q8,roleplay,95,5,2,"Please assume the role of an English translator, tasked with correcting and enha",3.796038542412917e-05,37.96038542412917,7.787463297525132,24.041570703270793,6.131351423333247,7.3821,81
qwen2.5-7b-q8,roleplay,95,5,3,"Please assume the role of an English translator, tasked with correcting and enha",3.7359330739669375e-05,37.359330739669375,7.52841205605802,23.43295291777827,6.397965765833077,7.7128,81
qwen2.5-7b-q8,roleplay,95,5,4,"Please assume the role of an English translator, tasked with correcting and enha",3.801989959202689e-05,38.01989959202689,8.05199994834357,23.806454540350526,6.161445103332806,7.3856,81
qwen2.5-7b-q8,roleplay,95,5,5,"Please assume the role of an English translator, tasked with correcting and enha",3.884662106809491e-05,38.84662106809491,8.344106891085888,24.15058830950931,6.351925867499706,7.5105,81
qwen2.5-7b-q8,roleplay,95,5,6,"Please assume the role of an English translator, tasked with correcting and enha",3.92266692559967e-05,39.2266692559967,8.107412643027928,24.71600782963623,6.403248783332552,7.6424,81
qwen2.5-7b-q8,roleplay,95,5,7,"Please assume the role of an English translator, tasked with correcting and enha",3.838342267318244e-05,38.38342267318244,7.988841210871192,23.915369623145104,6.4792118391661315,7.6639,81
qwen2.5-7b-q8,roleplay,95,5,8,"Please assume the role of an English translator, tasked with correcting and enha",3.760555877825719e-05,37.60555877825719,8.059304448592414,23.24125328883124,6.305001040833531,7.4792,81
qwen2.5-7b-q8,roleplay,95,5,9,"Please assume the role of an English translator, tasked with correcting and enha",3.78663121397771e-05,37.8663121397771,8.262203687266615,23.40074921500973,6.203359237500762,7.397,81
qwen2.5-7b-q8,roleplay,95,5,10,"Please assume the role of an English translator, tasked with correcting and enha",3.769857767090886e-05,37.69857767090886,8.239211658591255,23.075611114816763,6.383754897500847,7.6082,81
qwen2.5-7b-q8,roleplay,95,5,11,"Please assume the role of an English translator, tasked with correcting and enha",3.765973535205505e-05,37.65973535205505,7.8752510254813615,23.608636617407427,6.175847709166268,7.3796,81
qwen2.5-7b-q8,roleplay,95,5,12,"Please assume the role of an English translator, tasked with correcting and enha",3.762819706326785e-05,37.62819706326785,8.274348430679357,22.838173632589466,6.51567499999904,7.6632,81
qwen2.5-7b-q8,roleplay,95,5,13,"Please assume the role of an English translator, tasked with correcting and enha",3.8306822959711623e-05,38.306822959711624,8.267268770826714,23.64339103055153,6.396163158333365,7.563,81
qwen2.5-7b-q8,roleplay,95,5,14,"Please assume the role of an English translator, tasked with correcting and enha",3.7294374624804315e-05,37.29437462480431,7.980976869906398,23.0826170590651,6.230780695832816,7.4672,81
qwen2.5-7b-q8,roleplay,95,5,15,"Please assume the role of an English translator, tasked with correcting and enha",3.7417656603747235e-05,37.41765660374723,7.744377621916034,23.213486030998283,6.459792950832934,7.6496,81
