modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q8,math,112,2,9,"A tech startup invests $8000 in software development in the first year, and then",6.070520486762124e-05,60.70520486762124,9.526070671404142,43.628292877050356,7.550841319166751,17.8927,202
qwen2.5-7b-q8,math,112,2,10,"A tech startup invests $8000 in software development in the first year, and then",5.937004197410929e-05,59.37004197410929,9.61498657625873,42.40824112618384,7.346814271666726,17.7949,202
qwen2.5-7b-q8,math,112,2,11,"A tech startup invests $8000 in software development in the first year, and then",5.8636564672761084e-05,58.63656467276108,9.100014729279573,42.38688855514843,7.149661388333091,17.521,202
qwen2.5-7b-q8,math,112,2,12,"A tech startup invests $8000 in software development in the first year, and then",5.906761699891489e-05,59.06761699891489,8.467756723009073,43.39862458090561,7.201235695000227,17.6156,202
qwen2.5-7b-q8,math,112,2,13,"A tech startup invests $8000 in software development in the first year, and then",5.942445093318834e-05,59.42445093318834,9.250489893578324,42.921506108776406,7.252454930833588,17.5612,202
qwen2.5-7b-q8,math,112,2,14,"A tech startup invests $8000 in software development in the first year, and then",5.918068823965253e-05,59.18068823965253,8.726524466771446,43.33643828788115,7.117725484999937,17.4466,202
qwen2.5-7b-q8,math,112,2,15,"A tech startup invests $8000 in software development in the first year, and then",5.912691376083165e-05,59.12691376083165,8.732559360669056,43.11301377599635,7.281340624166242,17.6489,202
qwen2.5-7b-q8,math,113,3,1,"In a survey conducted at a local high school, preferences for a new school color",8.670854118042542e-05,86.70854118042543,10.387521791163907,67.37284869509564,8.948170694165848,29.0583,331
qwen2.5-7b-q8,math,113,3,2,"In a survey conducted at a local high school, preferences for a new school color",8.689864661619492e-05,86.89864661619492,10.903309474151165,67.34257210704419,8.652765034999565,29.4674,331
qwen2.5-7b-q8,math,113,3,3,"In a survey conducted at a local high school, preferences for a new school color",8.546648176232953e-05,85.46648176232954,10.744697210044723,65.912471152285,8.8093133999998,28.8919,331
qwen2.5-7b-q8,math,113,3,4,"In a survey conducted at a local high school, preferences for a new school color",8.742183169705525e-05,87.42183169705525,10.645720320837952,68.33104852954978,8.4450628466675,29.3978,331
qwen2.5-7b-q8,math,113,3,5,"In a survey conducted at a local high school, preferences for a new school color",8.581555553627832e-05,85.81555553627832,10.896790286743194,66.34968073536827,8.569084514166812,28.738,331
qwen2.5-7b-q8,math,113,3,6,"In a survey conducted at a local high school, preferences for a new school color",8.531693660313063e-05,85.31693660313063,11.086102747574628,66.11973611055659,8.111097744999444,29.0464,331
qwen2.5-7b-q8,math,113,3,7,"In a survey conducted at a local high school, preferences for a new school color",8.469094372695207e-05,84.69094372695207,10.705870463327837,65.36970135362512,8.615371909999114,28.7607,331
qwen2.5-7b-q8,math,113,3,8,"In a survey conducted at a local high school, preferences for a new school color",8.533016882363129e-05,85.33016882363128,11.403407225449113,65.41839044818224,8.5083711499999,28.6876,331
qwen2.5-7b-q8,math,113,3,9,"In a survey conducted at a local high school, preferences for a new school color",8.479007645883851e-05,84.79007645883851,10.854174785934594,65.34222403373708,8.593677639166799,28.8689,331
qwen2.5-7b-q8,math,113,3,10,"In a survey conducted at a local high school, preferences for a new school color",8.451224130284968e-05,84.51224130284969,10.898869544746871,64.87020811227013,8.7431636458327,28.9156,331
qwen2.5-7b-q8,math,113,3,11,"In a survey conducted at a local high school, preferences for a new school color",8.475051232311126e-05,84.75051232311127,10.568414807261641,65.52414640418323,8.657951111666385,28.8516,331
qwen2.5-7b-q8,math,113,3,12,"In a survey conducted at a local high school, preferences for a new school color",8.577262668947159e-05,85.7726266894716,11.01116174171089,65.95563366276139,8.805831284999309,28.9979,331
qwen2.5-7b-q8,math,113,3,13,"In a survey conducted at a local high school, preferences for a new school color",8.651561483620862e-05,86.51561483620861,10.448780831159857,67.9972802892155,8.06955371583323,29.114,331
qwen2.5-7b-q8,math,113,3,14,"In a survey conducted at a local high school, preferences for a new school color",8.696830522963368e-05,86.96830522963369,11.259659161171214,66.97265197262948,8.73599409583297,28.9528,331
qwen2.5-7b-q8,math,113,3,15,"In a survey conducted at a local high school, preferences for a new school color",8.544839670473286e-05,85.44839670473286,10.434728150139295,66.49887265042734,8.514795904166213,28.7162,331
qwen2.5-7b-q8,math,114,4,1,"When rolling two dice, what is the probability that you roll a total number that",8.090123127737377e-05,80.90123127737378,9.88575062294781,62.50595443775923,8.50952621666674,26.0607,303
qwen2.5-7b-q8,math,114,4,2,"When rolling two dice, what is the probability that you roll a total number that",8.069606933883571e-05,80.69606933883571,10.155698680608095,62.25042923156103,8.289941426666587,25.9745,303
qwen2.5-7b-q8,math,114,4,3,"When rolling two dice, what is the probability that you roll a total number that",8.016710422668678e-05,80.16710422668677,9.72082673732882,62.747955094357636,7.698322395000332,26.1717,303
qwen2.5-7b-q8,math,114,4,4,"When rolling two dice, what is the probability that you roll a total number that",8.006855429975248e-05,80.06855429975248,9.652649183376651,62.02467650554233,8.391228610833537,26.0327,303
qwen2.5-7b-q8,math,114,4,5,"When rolling two dice, what is the probability that you roll a total number that",7.902825613942686e-05,79.02825613942686,9.698575026335812,61.53408840059084,7.795592712500176,26.2932,303
qwen2.5-7b-q8,math,114,4,6,"When rolling two dice, what is the probability that you roll a total number that",7.936959492500212e-05,79.36959492500212,9.899499750700656,61.096792982634796,8.373302191666694,26.0246,303
qwen2.5-7b-q8,math,114,4,7,"When rolling two dice, what is the probability that you roll a total number that",8.136395304734699e-05,81.36395304734698,10.708569808613646,62.926705530399644,7.7286777083336755,26.2024,303
qwen2.5-7b-q8,math,114,4,8,"When rolling two dice, what is the probability that you roll a total number that",8.009468656944596e-05,80.09468656944595,10.49078701992843,61.70418718868433,7.8997123608331785,26.3989,303
qwen2.5-7b-q8,math,114,4,9,"When rolling two dice, what is the probability that you roll a total number that",8.027164568182923e-05,80.27164568182923,9.83871544283829,62.76448648899077,7.668443750000243,26.1057,303
qwen2.5-7b-q8,math,114,4,10,"When rolling two dice, what is the probability that you roll a total number that",8.039866395617606e-05,80.39866395617607,9.85930524163073,62.62930017037895,7.910058544166342,26.3032,303
qwen2.5-7b-q8,math,114,4,11,"When rolling two dice, what is the probability that you roll a total number that",7.924868186109887e-05,79.24868186109887,9.788798273645668,61.045127963287015,8.414755624166144,26.0396,303
qwen2.5-7b-q8,math,114,4,12,"When rolling two dice, what is the probability that you roll a total number that",8.054473090826498e-05,80.54473090826498,9.564804421004492,62.627403953093626,8.352522534166836,26.0134,303
qwen2.5-7b-q8,math,114,4,13,"When rolling two dice, what is the probability that you roll a total number that",7.912644297804533e-05,79.12644297804533,9.926340673632536,60.93940175108001,8.260700553332754,25.9414,303
qwen2.5-7b-q8,math,114,4,14,"When rolling two dice, what is the probability that you roll a total number that",8.009833898237366e-05,80.09833898237366,10.15492665437883,61.5472538904952,8.396158437499633,26.0538,303
qwen2.5-7b-q8,math,114,4,15,"When rolling two dice, what is the probability that you roll a total number that",7.910733471786546e-05,79.10733471786546,9.682573050135536,61.879393786062565,7.545367881667368,26.0562,303
qwen2.5-7b-q8,math,115,5,1,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.579032645998973e-05,85.79032645998973,10.693091875383095,66.99335211960587,8.10388246500073,28.4019,324
qwen2.5-7b-q8,math,115,5,2,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.478404491565923e-05,84.78404491565922,10.662156119710936,65.56353122428176,8.558357571666495,28.0541,324
qwen2.5-7b-q8,math,115,5,3,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.378704744858344e-05,83.78704744858344,10.240497175072326,65.64364565684522,7.902904616665865,28.2175,324
qwen2.5-7b-q8,math,115,5,4,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.268430262925492e-05,82.68430262925492,9.869699101610268,64.41134620264434,8.403257325000293,27.8783,324
qwen2.5-7b-q8,math,115,5,5,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.415412131728508e-05,84.15412131728509,9.620288989647987,66.76926357847071,7.764568749166375,28.1975,324
qwen2.5-7b-q8,math,115,5,6,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.386647295836435e-05,83.86647295836435,9.495248518250179,66.64186076011522,7.7293636799989445,28.099,324
qwen2.5-7b-q8,math,115,5,7,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.484699700798861e-05,84.84699700798862,9.891961455354572,66.99797405846883,7.957061494165222,28.3402,324
qwen2.5-7b-q8,math,115,5,8,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.536809400265685e-05,85.36809400265686,9.740202442376717,67.63597656111267,7.991914999167497,28.2744,324
qwen2.5-7b-q8,math,115,5,9,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.356080995850545e-05,83.56080995850544,9.965968099958177,65.13519713687992,8.45964472166732,27.9979,324
qwen2.5-7b-q8,math,115,5,10,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.502969644575232e-05,85.02969644575232,9.788284516952432,67.19455550296604,8.046856425833846,28.3056,324
qwen2.5-7b-q8,math,115,5,11,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.587479992588857e-05,85.87479992588858,10.380683992217428,66.94978992783751,8.544326005833604,28.1064,324
qwen2.5-7b-q8,math,115,5,12,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.506382793984436e-05,85.06382793984436,9.96332632220889,66.5602713393007,8.540230278334773,28.0463,324
qwen2.5-7b-q8,math,115,5,13,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.502049395277237e-05,85.02049395277237,10.414915619216046,66.58555066105471,8.02002767250163,28.434,324
qwen2.5-7b-q8,math,115,5,14,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.483140128826687e-05,84.83140128826687,10.191516714934057,66.65309498749936,7.986789585833473,28.2835,324
qwen2.5-7b-q8,math,115,5,15,"Some people got on a bus at the terminal. At the first bus stop, half of the peo",8.450862641008145e-05,84.50862641008145,9.606392286711218,67.18841943586885,7.7138146875014035,28.2279,324
