categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
writing,82,2,13,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00030644782502529206,306.44782502529205,118.698992953266,103.8309703328561,83.9178617391698,114.9096,1024
writing,82,2,14,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.0003041024843885202,304.10248438852017,119.10390865465513,100.89154670553128,84.10702902833353,115.0854,1024
writing,82,2,15,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.0003045679494034852,304.5679494034852,118.4358195387817,101.79919743303543,84.33293243166797,116.0864,1024
writing,83,3,1,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00014312728997218458,143.12728997218457,55.581303139666076,48.6528759991882,38.89311083333042,49.6453,437
writing,83,3,2,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.0001391419070339484,139.1419070339484,55.22478353087107,45.04162812307629,38.87549538000108,49.6458,437
writing,83,3,3,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.0001407470770131838,140.7470770131838,53.9587993939705,48.28436890421909,38.50390871499411,49.2573,437
writing,83,3,4,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.0001422182143765429,142.2182143765429,55.45702325962247,47.82973236442386,38.93145875249653,49.766,437
writing,83,3,5,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00014022814379588183,140.22814379588183,53.84905112814064,47.67681742190797,38.702275245833185,49.3601,437
writing,83,3,6,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013768194629737004,137.68194629737005,53.97704170386408,44.958587301840005,38.746317291665946,49.4084,437
writing,83,3,7,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013769333129839595,137.69333129839595,52.872664571374244,46.15036134618756,38.67030538083404,49.2553,437
writing,83,3,8,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.0001394540822900746,139.4540822900746,54.52791644211604,46.18615703212845,38.740008815830144,49.6216,437
writing,83,3,9,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00014090814674915853,140.90814674915853,53.37584661709353,48.763066343730415,38.76923378833453,49.4151,437
writing,83,3,10,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013846097057782026,138.46097057782026,53.68119096407018,46.16791537625278,38.611864237497386,49.3923,437
writing,83,3,11,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013940239610134216,139.40239610134216,53.69902847429933,46.92456103037323,38.77880659666972,49.4264,437
writing,83,3,12,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013969896729777302,139.69896729777304,55.326254321994504,45.54320609827948,38.829506877499014,49.6397,437
writing,83,3,13,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013682004477850012,136.82004477850012,53.29052238562267,44.8647559003775,38.6647664924999,49.2766,437
writing,83,3,14,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00014287390182178607,142.87390182178606,55.57723201973615,48.37500098371801,38.9216688183319,49.7048,437
writing,83,3,15,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00013936336483089964,139.36336483089963,53.875213557600006,46.6766184657999,38.811532807499894,49.4331,437
writing,84,4,1,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003077300971135283,307.7300971135283,119.48167183538104,104.15803642397964,84.09038885416753,115.0769,1024
writing,84,4,2,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.00030946403170832934,309.46403170832934,119.379463187519,105.88505893831454,84.19950958249578,114.9029,1024
writing,84,4,3,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003058034493779557,305.8034493779557,119.71346865913429,101.93347002548661,84.15651069333455,115.016,1024
writing,84,4,4,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.00030651010292019663,306.51010292019663,119.34821136418478,102.90812735851372,84.25376419749834,115.4542,1024
writing,84,4,5,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003106181014341564,310.6181014341564,118.93992705339978,107.50545577159117,84.17271860916495,115.0095,1024
writing,84,4,6,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003117653072882594,311.7653072882594,119.17717849602894,108.33278965889227,84.25533913333841,115.0924,1024
writing,84,4,7,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.00030819372267904444,308.1937226790444,120.48555901074555,103.39024359995996,84.31792006833884,115.2979,1024
writing,84,4,8,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003083533295891876,308.3533295891876,119.50303022519495,104.5845992856547,84.26570007833787,114.9674,1024
writing,84,4,9,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003041688832103445,304.1688832103445,118.05529536016307,102.33061022018296,83.78297762999863,115.009,1024
writing,84,4,10,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003101360519203931,310.1360519203931,119.15745971257121,106.64002748615101,84.33856472167083,115.3081,1024
writing,84,4,11,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.00030615346263134906,306.15346263134904,119.6194082592411,102.16819194710422,84.36586242500354,115.0796,1024
writing,84,4,12,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003060194001472959,306.0194001472959,118.31879640615412,103.70343554614537,83.99716819499648,114.96,1024
writing,84,4,13,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.000305505541571617,305.505541571617,119.4357037523679,101.93265039008297,84.13718742916602,115.0194,1024
writing,84,4,14,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003074643319916516,307.4643319916516,118.75157673732099,104.51197480516558,84.20078044916487,114.9056,1024
writing,84,4,15,"Write a persuasive email to convince your introverted friend, who dislikes publi",0.0003076463314808018,307.6463314808018,119.88973776844101,103.61506013652422,84.14153357583626,114.9252,1024
writing,85,5,1,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003083451296782652,308.3451296782652,119.29455642222464,104.89765232271029,84.15292093333011,115.0105,1024
writing,85,5,2,"Describe a vivid and unique character, using strong imagery and creative languag",0.00031328428829445427,313.28428829445426,120.2632967443098,108.68876040848149,84.33223114166292,115.0794,1024
writing,85,5,3,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003081714223115692,308.17142231156924,118.77411269419268,106.04631517571188,83.35099444166491,114.2673,1024
writing,85,5,4,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003077170803187311,307.7170803187311,120.3952483863714,103.00257318152866,84.31925875083078,115.4866,1024
writing,85,5,5,"Describe a vivid and unique character, using strong imagery and creative languag",0.00030930352493924054,309.30352493924056,117.34805153961125,108.94101940546837,83.01445399416103,112.996,1024
writing,85,5,6,"Describe a vivid and unique character, using strong imagery and creative languag",0.000313197113951695,313.19711395169503,118.19842834334808,111.14672199585038,83.85196361249652,113.0699,1024
writing,85,5,7,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003062998984573316,306.2998984573316,117.59469051411891,104.24820090071388,84.4570070424985,115.5523,1024
writing,85,5,8,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003101166406382768,310.1166406382768,118.24627932913366,107.71997088747888,84.15039042166426,114.8119,1024
writing,85,5,9,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003050028547470942,305.0028547470942,118.45327091123089,102.66167660919658,83.88790722666648,115.0844,1024
writing,85,5,10,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003119053298106375,311.90532981063745,119.3827567154632,108.21354399934447,84.30902909582983,115.3242,1024
writing,85,5,11,"Describe a vivid and unique character, using strong imagery and creative languag",0.00030859453063841004,308.59453063841005,118.57400143982318,105.91193069024861,84.10859850833809,115.0588,1024
writing,85,5,12,"Describe a vivid and unique character, using strong imagery and creative languag",0.000306849969666203,306.849969666203,118.34567152428745,104.34845863107967,84.15583951083593,115.0858,1024
writing,85,5,13,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003061808376146443,306.1808376146443,119.34161941763402,102.60819989701133,84.23101829999872,115.3685,1024
writing,85,5,14,"Describe a vivid and unique character, using strong imagery and creative languag",0.0003101903879227541,310.1903879227541,118.7058875360987,107.6245844466567,83.85991593999886,114.5917,1024
writing,85,5,15,"Describe a vivid and unique character, using strong imagery and creative languag",0.00030920856019623965,309.20856019623966,119.78629106657432,105.19298663049558,84.22928249916976,115.3075,1024
