modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q4,writing,83,3,14,Imagine you are writing a blog post comparing two popular smartphone models. Dev,6.0742180307172664e-05,60.74218030717267,8.04655890010283,45.860985571238736,6.834635835831099,14.5433,259
qwen2.5-7b-q4,writing,83,3,15,Imagine you are writing a blog post comparing two popular smartphone models. Dev,6.129988231838763e-05,61.29988231838763,8.368931503385644,46.09337678750542,6.837574027496582,14.6104,259
qwen2.5-7b-q4,writing,84,4,1,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.749071846114852e-05,67.49071846114852,8.286972776318613,52.380180578998356,6.823565105831525,17.2244,308
qwen2.5-7b-q4,writing,84,4,2,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.934575549723637e-05,69.34575549723637,8.686064924681903,53.873605955055005,6.786084617499454,17.2699,308
qwen2.5-7b-q4,writing,84,4,3,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.617215467490193e-05,66.17215467490193,8.113917187949946,51.48296880695171,6.575268680000288,17.1047,308
qwen2.5-7b-q4,writing,84,4,4,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.863022056000896e-05,68.63022056000896,8.373961245809044,53.413585875867945,6.842673438331986,17.2132,308
qwen2.5-7b-q4,writing,84,4,5,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.738213268372654e-05,67.38213268372654,8.724938442457862,52.003172715435106,6.654021525833591,17.1247,308
qwen2.5-7b-q4,writing,84,4,6,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.82462009731324e-05,68.2462009731324,8.66208596608777,52.771713375378894,6.8124016316657325,17.2642,308
qwen2.5-7b-q4,writing,84,4,7,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.628584850157076e-05,66.28584850157075,8.350046688146406,51.415998132590715,6.519803680833623,17.1428,308
qwen2.5-7b-q4,writing,84,4,8,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.841318528479647e-05,68.41318528479647,8.354683271528572,52.648003369099264,7.410498644168609,17.0371,308
qwen2.5-7b-q4,writing,84,4,9,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.651884737320347e-05,66.51884737320347,8.374262096745374,51.469024133125224,6.675561143332894,17.1298,308
qwen2.5-7b-q4,writing,84,4,10,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.710420794832214e-05,67.10420794832214,8.022266821338937,52.54392147115153,6.538019655831704,17.0556,308
qwen2.5-7b-q4,writing,84,4,11,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.718421016167246e-05,67.18421016167247,8.203952289217236,52.25570130828888,6.7245565641663525,17.2039,308
qwen2.5-7b-q4,writing,84,4,12,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.768636538126611e-05,67.68636538126611,8.483462680516196,51.86339724908357,7.339505451666357,17.0276,308
qwen2.5-7b-q4,writing,84,4,13,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.783169861675686e-05,67.83169861675687,8.407882555409055,52.57978439718422,6.8440316641635945,17.3289,308
qwen2.5-7b-q4,writing,84,4,14,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.667172622580397e-05,66.67172622580397,8.765146448345545,51.229554291626236,6.6770254858321705,17.0838,308
qwen2.5-7b-q4,writing,84,4,15,"Write a persuasive email to convince your introverted friend, who dislikes publi",6.531574262676708e-05,65.31574262676708,7.991741719183922,50.55060976091501,6.77339114666817,17.222,308
qwen2.5-7b-q4,writing,85,5,1,"Describe a vivid and unique character, using strong imagery and creative languag",5.600134825045664e-05,56.00134825045664,8.273551055713945,41.26755729557561,6.460239899167087,12.4164,224
qwen2.5-7b-q4,writing,85,5,2,"Describe a vivid and unique character, using strong imagery and creative languag",5.427793714736288e-05,54.277937147362884,7.530299293944513,40.446550629250545,6.301087224167835,12.3609,224
qwen2.5-7b-q4,writing,85,5,3,"Describe a vivid and unique character, using strong imagery and creative languag",5.5802767362141446e-05,55.802767362141445,8.11681911259771,41.13867529871149,6.547272950832243,12.5237,224
qwen2.5-7b-q4,writing,85,5,4,"Describe a vivid and unique character, using strong imagery and creative languag",5.571020366730205e-05,55.71020366730205,8.320412671966118,40.91088151450509,6.478909480830831,12.45,224
qwen2.5-7b-q4,writing,85,5,5,"Describe a vivid and unique character, using strong imagery and creative languag",5.4869841520838255e-05,54.86984152083826,8.41926582315112,40.0068381268553,6.443737570831824,12.4511,224
qwen2.5-7b-q4,writing,85,5,6,"Describe a vivid and unique character, using strong imagery and creative languag",5.601749820924208e-05,56.01749820924208,8.030650785873354,41.37811256420267,6.608734859166059,12.5262,224
qwen2.5-7b-q4,writing,85,5,7,"Describe a vivid and unique character, using strong imagery and creative languag",5.5266991032924747e-05,55.26699103292475,8.32983691274278,40.330833528516976,6.6063205916649785,12.5874,224
qwen2.5-7b-q4,writing,85,5,8,"Describe a vivid and unique character, using strong imagery and creative languag",5.588663802250907e-05,55.886638022509075,8.20843082097274,41.26703199237009,6.411175209166231,12.3323,224
qwen2.5-7b-q4,writing,85,5,9,"Describe a vivid and unique character, using strong imagery and creative languag",5.396873849241142e-05,53.96873849241142,7.500365073811429,39.98200668193359,6.486366736666393,12.45,224
qwen2.5-7b-q4,writing,85,5,10,"Describe a vivid and unique character, using strong imagery and creative languag",5.673078515710194e-05,56.73078515710194,8.449195025619172,41.89895863815257,6.3826314933301855,12.4031,224
qwen2.5-7b-q4,writing,85,5,11,"Describe a vivid and unique character, using strong imagery and creative languag",5.610926783704807e-05,56.109267837048066,8.015033875375927,41.68268392750669,6.41155003416543,12.3586,224
qwen2.5-7b-q4,writing,85,5,12,"Describe a vivid and unique character, using strong imagery and creative languag",5.522455612761064e-05,55.22455612761064,7.828400121047931,40.93793760406335,6.45821840249937,12.4101,224
qwen2.5-7b-q4,writing,85,5,13,"Describe a vivid and unique character, using strong imagery and creative languag",5.5720810034186064e-05,55.720810034186066,7.798061767500424,41.56294253918502,6.359805727500619,12.3373,224
qwen2.5-7b-q4,writing,85,5,14,"Describe a vivid and unique character, using strong imagery and creative languag",5.522268655550532e-05,55.22268655550532,7.978867295689587,40.76235224814821,6.481467011667518,12.3952,224
qwen2.5-7b-q4,writing,85,5,15,"Describe a vivid and unique character, using strong imagery and creative languag",5.557955957905671e-05,55.579559579056706,7.792083031798829,41.46518685975595,6.32228968750193,12.3337,224
