categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
humanities,154,4,1,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019025090478855676,190.25090478855677,38.23939382925668,122.4782548143008,29.533256144999314,69.8003,1024
humanities,154,4,2,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020593466070216205,205.93466070216203,52.330589760653595,114.23521038567569,39.36886055583274,69.6034,1024
humanities,154,4,3,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019536531256991109,195.36531256991108,41.67613466542931,122.30927581614795,31.379902088333814,69.4836,1024
humanities,154,4,4,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020162577300227933,201.62577300227932,49.10487642013295,115.408170432145,37.112726150001365,68.977,1024
humanities,154,4,5,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020057349332939725,200.57349332939725,44.33039130643329,122.58511775213336,33.657984270830646,69.5839,1024
humanities,154,4,6,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020887101110350414,208.87101110350415,53.069775057341666,115.6071865703285,40.194049475834014,69.6064,1024
humanities,154,4,7,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019318048689450065,193.18048689450066,42.689973824546165,117.97875765661828,32.51175541333623,69.4248,1024
humanities,154,4,8,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020389283350700818,203.8928335070082,49.490063820714134,115.94891364629272,38.45385604000133,69.3187,1024
humanities,154,4,9,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019498133422145574,194.98133422145574,39.014876908172724,126.90440297328628,29.062054339996546,69.8101,1024
humanities,154,4,10,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019667486666756368,196.6748666675637,44.21134761467667,118.89265534038668,33.57086371250033,69.6529,1024
humanities,154,4,11,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020317479858726416,203.17479858726418,50.66165309536962,114.74472629606163,37.768419195833,69.163,1024
humanities,154,4,12,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019591880364411656,195.91880364411657,42.889606990841294,120.47756790161378,32.55162875166131,69.4203,1024
humanities,154,4,13,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.0002030950226426773,203.0950226426773,49.44257808321466,116.96373206280023,36.688712496662276,69.0173,1024
humanities,154,4,14,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020828900304115452,208.28900304115453,54.309256540164185,113.64818782682262,40.33155867416781,69.5828,1024
humanities,154,4,15,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00020097024309289173,200.97024309289174,46.069505360339924,119.70166919838333,35.19906853416841,69.5606,1024
humanities,155,5,1,Share ideas for adapting art masterpieces into interactive experiences for child,0.00020457820396683343,204.57820396683343,53.25517944782136,110.61067267901207,40.712351839999876,68.6082,1024
humanities,155,5,2,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001930128874069886,193.0128874069886,42.553963721987486,117.78557750333503,32.67334618166614,68.5821,1024
humanities,155,5,3,Share ideas for adapting art masterpieces into interactive experiences for child,0.00018825033424993935,188.25033424993936,38.199986485101256,121.22372217650872,28.826625588329385,69.1075,1024
humanities,155,5,4,Share ideas for adapting art masterpieces into interactive experiences for child,0.00019873770801195887,198.73770801195886,46.18454209531228,118.10520518997929,34.44796072666728,69.3756,1024
humanities,155,5,5,Share ideas for adapting art masterpieces into interactive experiences for child,0.00020882478123994354,208.82478123994355,53.09074247066525,114.99425658011188,40.73978218916637,69.3155,1024
humanities,155,5,6,Share ideas for adapting art masterpieces into interactive experiences for child,0.00019310871123733373,193.10871123733372,40.601815573953075,122.5411338233842,29.965761839996492,69.0232,1024
humanities,155,5,7,Share ideas for adapting art masterpieces into interactive experiences for child,0.00020656720292377463,206.56720292377463,51.641657517220466,117.02916973988603,37.89637566666823,68.9403,1024
humanities,155,5,8,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001950673574200479,195.0673574200479,44.52481885101448,116.92264020486536,33.61989836416796,68.9496,1024
humanities,155,5,9,Share ideas for adapting art masterpieces into interactive experiences for child,0.0002052925157951534,205.2925157951534,50.0407650474245,117.48732005939843,37.76443068833032,69.067,1024
humanities,155,5,10,Share ideas for adapting art masterpieces into interactive experiences for child,0.00019594004504453348,195.94004504453346,43.4820351285692,120.9103571734678,31.547652742496346,68.9825,1024
humanities,155,5,11,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001981017905258656,198.10179052586562,46.10961866448028,117.73935675721575,34.25281510416956,68.9294,1024
humanities,155,5,12,Share ideas for adapting art masterpieces into interactive experiences for child,0.00020157120684010388,201.57120684010388,47.93974867705422,117.84845816304684,35.783000000002765,69.3766,1024
humanities,155,5,13,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001997366330300998,199.7366330300998,48.5846386152667,114.37467771482909,36.77731670000412,69.3005,1024
humanities,155,5,14,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001951763918972979,195.1763918972979,43.296546837650865,118.93264339797645,32.94720166167054,68.9562,1024
humanities,155,5,15,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001994863953919654,199.4863953919654,47.79088744761612,115.88900110268195,35.80650684166737,68.6222,1024
