categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
stem,143,3,13,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00030707001935253514,307.07001935253516,115.16482864112248,108.43101615975606,83.4741745516567,114.4798,1024
stem,143,3,14,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00031486397103246247,314.8639710324625,117.99265756142836,112.3238252435312,84.54748822750315,115.422,1024
stem,143,3,15,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00031185603089692115,311.85603089692114,117.47099539148822,110.47575581293638,83.90927969249636,114.5688,1024
stem,144,4,1,What is the central dogma of molecular biology? What processes are involved? Who,0.00030182966414423054,301.82966414423055,115.09157961225813,102.63212733864185,84.10595719333064,114.8573,1024
stem,144,4,2,What is the central dogma of molecular biology? What processes are involved? Who,0.00030648841360011867,306.4884136001187,116.40405817605681,106.31689021656312,83.76746520749819,114.4531,1024
stem,144,4,3,What is the central dogma of molecular biology? What processes are involved? Who,0.000308418591483876,308.418591483876,114.92056379128564,110.1963412692588,83.30168642333165,114.0648,1024
stem,144,4,4,What is the central dogma of molecular biology? What processes are involved? Who,0.00030491654075867907,304.91654075867905,115.67203707849467,105.86385326684926,83.38065041333493,114.4771,1024
stem,144,4,5,What is the central dogma of molecular biology? What processes are involved? Who,0.00031046281980742714,310.46281980742714,117.36974194301082,108.83057290524427,84.26250495917198,114.8909,1024
stem,144,4,6,What is the central dogma of molecular biology? What processes are involved? Who,0.0003058190208555557,305.8190208555557,115.77520501594589,106.26517108377072,83.77864475583917,114.4428,1024
stem,144,4,7,What is the central dogma of molecular biology? What processes are involved? Who,0.0003066168547634467,306.6168547634467,114.84882507726904,108.44301541617716,83.3250142700005,114.5557,1024
stem,144,4,8,What is the central dogma of molecular biology? What processes are involved? Who,0.00030972692440684726,309.7269244068473,115.02497141120631,111.71233969564383,82.98961329999733,112.051,1024
stem,144,4,9,What is the central dogma of molecular biology? What processes are involved? Who,0.00030490079691224776,304.90079691224776,116.07382390054808,104.62305690586317,84.20391610583694,114.907,1024
stem,144,4,10,What is the central dogma of molecular biology? What processes are involved? Who,0.00030899914515153994,308.99914515153995,116.3793016688245,108.48381490854042,84.13602857417496,114.8033,1024
stem,144,4,11,What is the central dogma of molecular biology? What processes are involved? Who,0.0003084871059130922,308.4871059130922,115.22805885772551,109.68248872203158,83.5765583333349,115.1728,1024
stem,144,4,12,What is the central dogma of molecular biology? What processes are involved? Who,0.00030440996361788,304.40996361788,115.7160740141045,104.71636119627765,83.97752840749791,114.9657,1024
stem,144,4,13,What is the central dogma of molecular biology? What processes are involved? Who,0.0003104216303092023,310.4216303092023,115.53164872022796,111.13144791313684,83.75853367583728,114.944,1024
stem,144,4,14,What is the central dogma of molecular biology? What processes are involved? Who,0.0003062011167664003,306.2011167664003,116.0063282482454,106.27794283065778,83.91684568749722,114.4466,1024
stem,144,4,15,What is the central dogma of molecular biology? What processes are involved? Who,0.00030371160490192566,303.7116049019257,116.73641684785794,103.27570315905172,83.69948489501591,114.3929,1024
stem,145,5,1,Describe the process and write out the balanced chemical equation for the reacti,0.0003070546259553675,307.0546259553675,116.76264426491718,106.06102149129102,84.2309601991595,115.0774,1024
stem,145,5,2,Describe the process and write out the balanced chemical equation for the reacti,0.0003101788785797594,310.1788785797594,116.99032432520322,108.75494488121085,84.43360937334545,115.4513,1024
stem,145,5,3,Describe the process and write out the balanced chemical equation for the reacti,0.0003079226260302632,307.9226260302632,116.29275494585107,107.57018271524156,84.05968836917057,115.083,1024
stem,145,5,4,Describe the process and write out the balanced chemical equation for the reacti,0.000312522522737069,312.522522737069,116.18723024617793,112.31898225089317,84.01631023999776,115.2847,1024
stem,145,5,5,Describe the process and write out the balanced chemical equation for the reacti,0.0003057986126326045,305.7986126326045,115.25841278513747,106.33543290580398,84.20476694166305,114.9855,1024
stem,145,5,6,Describe the process and write out the balanced chemical equation for the reacti,0.0003035967474751245,303.5967474751245,116.03853374520848,103.53709063990705,84.02112309000886,115.0414,1024
stem,145,5,7,Describe the process and write out the balanced chemical equation for the reacti,0.0003069017790408616,306.9017790408616,116.2947953938017,106.23982014539465,84.36716350166535,115.3301,1024
stem,145,5,8,Describe the process and write out the balanced chemical equation for the reacti,0.0003118917834402468,311.8917834402468,114.96396803193011,112.76221766332571,84.16559774499092,115.0874,1024
stem,145,5,9,Describe the process and write out the balanced chemical equation for the reacti,0.00030703718138157596,307.037181381576,116.45704764315668,106.68550773341889,83.89462600500035,114.9336,1024
stem,145,5,10,Describe the process and write out the balanced chemical equation for the reacti,0.0003129677244966335,312.96772449663354,117.4691552528481,111.37860302879908,84.11996621498626,115.4098,1024
stem,145,5,11,Describe the process and write out the balanced chemical equation for the reacti,0.0003090745751933093,309.07457519330933,116.57278063591745,108.25564204905811,84.24615250833392,115.054,1024
stem,145,5,12,Describe the process and write out the balanced chemical equation for the reacti,0.0003063427853268067,306.34278532680673,114.86852432739128,107.4351467219085,84.03911427750701,115.1002,1024
stem,145,5,13,Describe the process and write out the balanced chemical equation for the reacti,0.00030820941859380566,308.20941859380565,116.36982627907798,108.06495422388763,83.77463809084017,115.0939,1024
stem,145,5,14,Describe the process and write out the balanced chemical equation for the reacti,0.000307022079716332,307.02207971633203,115.08967870222453,107.76694448661034,84.16545652749694,115.3826,1024
stem,145,5,15,Describe the process and write out the balanced chemical equation for the reacti,0.00030672872303528234,306.72872303528237,115.2205211964576,107.37053892133738,84.13766291748745,115.5704,1024
