modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q8,humanities,151,1,11,"Provide insights into the correlation between economic indicators such as GDP, i",0.00016531548798955168,165.31548798955168,15.98121413092362,136.2768147652948,13.057459093333248,62.2415,720
qwen2.5-7b-q8,humanities,151,1,12,"Provide insights into the correlation between economic indicators such as GDP, i",0.00016298384972861162,162.98384972861163,15.773296414466888,134.31000334997714,12.900549964167569,62.1003,720
qwen2.5-7b-q8,humanities,151,1,13,"Provide insights into the correlation between economic indicators such as GDP, i",0.0001624859857870385,162.48598578703852,14.798876697022504,135.65528304501674,12.031826044999242,62.4335,720
qwen2.5-7b-q8,humanities,151,1,14,"Provide insights into the correlation between economic indicators such as GDP, i",0.0001573972832172694,157.3972832172694,14.085521162172187,130.81111282259724,12.500649232500036,62.2467,720
qwen2.5-7b-q8,humanities,151,1,15,"Provide insights into the correlation between economic indicators such as GDP, i",0.0001578956110806581,157.89561108065809,15.3768457622186,129.85218004093946,12.666585277499959,62.2595,720
qwen2.5-7b-q8,humanities,152,2,1,How do the stages of life shape our understanding of time and mortality?,0.00016338754916932872,163.3875491693287,15.907214375358494,134.76013368563628,12.720201108333912,65.0252,746
qwen2.5-7b-q8,humanities,152,2,2,How do the stages of life shape our understanding of time and mortality?,0.0001579343949665483,157.9343949665483,15.178639922205504,130.63060303017676,12.125152014166169,64.4299,746
qwen2.5-7b-q8,humanities,152,2,3,How do the stages of life shape our understanding of time and mortality?,0.0001544445453602234,154.4445453602234,15.170096639987225,126.87246153356962,12.401987186666668,64.9492,746
qwen2.5-7b-q8,humanities,152,2,4,How do the stages of life shape our understanding of time and mortality?,0.0001576276160794718,157.6276160794718,14.935722573093923,130.23462191221162,12.45727159416617,64.7539,746
qwen2.5-7b-q8,humanities,152,2,5,How do the stages of life shape our understanding of time and mortality?,0.00015071820209412934,150.71820209412934,14.878276602227466,123.1049852494021,12.734940242499794,64.1926,746
qwen2.5-7b-q8,humanities,152,2,6,How do the stages of life shape our understanding of time and mortality?,0.00015704027316578738,157.04027316578737,15.020692130537148,129.53525586108404,12.48432517416612,64.9622,746
qwen2.5-7b-q8,humanities,152,2,7,How do the stages of life shape our understanding of time and mortality?,0.00015185473958368557,151.85473958368556,15.50917368309338,123.64018426975804,12.705381630834154,65.1478,746
qwen2.5-7b-q8,humanities,152,2,8,How do the stages of life shape our understanding of time and mortality?,0.0001526780287594832,152.6780287594832,14.926692900448947,125.45070321986809,12.300632639166144,64.6398,746
qwen2.5-7b-q8,humanities,152,2,9,How do the stages of life shape our understanding of time and mortality?,0.0001524618123274742,152.4618123274742,14.703033410170644,125.2218299589696,12.536948958334056,64.9093,746
qwen2.5-7b-q8,humanities,152,2,10,How do the stages of life shape our understanding of time and mortality?,0.000152647768711799,152.647768711799,14.867047342696333,125.35270487660523,12.428016492497521,64.863,746
qwen2.5-7b-q8,humanities,152,2,11,How do the stages of life shape our understanding of time and mortality?,0.00014867707642854977,148.67707642854978,14.518139742825847,122.12368445989058,12.035252225833423,64.6284,746
qwen2.5-7b-q8,humanities,152,2,12,How do the stages of life shape our understanding of time and mortality?,0.00015427601328542136,154.27601328542136,14.871052535076865,126.87986766034507,12.525093089999478,65.1621,746
qwen2.5-7b-q8,humanities,152,2,13,How do the stages of life shape our understanding of time and mortality?,0.00014772890828729923,147.72890828729922,14.99836778555714,120.79692810674082,11.933612395001392,64.7694,746
qwen2.5-7b-q8,humanities,152,2,14,How do the stages of life shape our understanding of time and mortality?,0.00015105694519465616,151.05694519465615,14.940901163445664,123.56479513454414,12.551248896666419,65.1142,746
qwen2.5-7b-q8,humanities,152,2,15,How do the stages of life shape our understanding of time and mortality?,0.00015121408713923676,151.21408713923677,14.590917484292575,124.29581556077713,12.327354094167053,65.0781,746
qwen2.5-7b-q8,humanities,153,3,1,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019652302988620084,196.52302988620085,18.535766453368083,162.88126204116838,15.106001391664376,89.0546,1024
qwen2.5-7b-q8,humanities,153,3,2,Discuss antitrust laws and their impact on market competition. Compare the antit,0.0001912958797372309,191.29587973723088,17.341970432872007,159.08353670102318,14.870372603335605,88.4854,1024
qwen2.5-7b-q8,humanities,153,3,3,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019447819464716128,194.47819464716127,17.905914363135146,161.34305097819237,15.229229305833769,89.3119,1024
qwen2.5-7b-q8,humanities,153,3,4,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019516728004229507,195.16728004229506,18.30608707668001,161.9768586622826,14.884334303332405,90.0389,1024
qwen2.5-7b-q8,humanities,153,3,5,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019320686174440415,193.20686174440416,17.961531230274893,160.62736196662817,14.617968547501043,88.8663,1024
qwen2.5-7b-q8,humanities,153,3,6,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019107168613643815,191.07168613643816,16.812036272836487,159.8555241994339,14.404125664167768,88.9903,1024
qwen2.5-7b-q8,humanities,153,3,7,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019754225873616936,197.54225873616934,18.147077829790064,164.07469844138194,15.320482464997365,89.6169,1024
qwen2.5-7b-q8,humanities,153,3,8,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019181193180066463,191.81193180066464,18.13077648484871,158.7050192066496,14.97613610916649,89.4559,1024
qwen2.5-7b-q8,humanities,153,3,9,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019558266181708822,195.58266181708822,17.466839692749762,162.69667708433627,15.419145040002224,89.623,1024
qwen2.5-7b-q8,humanities,153,3,10,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00018884835728928884,188.84835728928886,16.453182566388985,158.07685781373488,14.318316909165109,88.8439,1024
qwen2.5-7b-q8,humanities,153,3,11,Discuss antitrust laws and their impact on market competition. Compare the antit,0.0001948273342693798,194.8273342693798,17.671643477660144,162.41276374505145,14.742927046668225,89.0965,1024
qwen2.5-7b-q8,humanities,153,3,12,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019236065056559885,192.36065056559886,17.864669990569656,159.54862807419389,14.947352500835219,89.534,1024
qwen2.5-7b-q8,humanities,153,3,13,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019355237021165034,193.55237021165033,18.069110266308073,160.315657652008,15.167602293334234,89.4321,1024
qwen2.5-7b-q8,humanities,153,3,14,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019133933387565133,191.33933387565133,17.903679169057966,158.89774151325864,14.537913193334665,89.1668,1024
qwen2.5-7b-q8,humanities,153,3,15,Discuss antitrust laws and their impact on market competition. Compare the antit,0.00019173230694121597,191.73230694121597,16.88185992440145,160.48752208264975,14.362924934164697,88.7095,1024
qwen2.5-7b-q8,humanities,154,4,1,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019254295305495616,192.54295305495617,17.776322110199455,159.66220333475746,15.104427609999226,89.4123,1024
qwen2.5-7b-q8,humanities,154,4,2,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019652238754088702,196.52238754088702,17.483088528236514,164.17735310765246,14.861945904998109,89.9071,1024
qwen2.5-7b-q8,humanities,154,4,3,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019055235550853412,190.55235550853413,17.63785142588235,158.31876487598672,14.595739206664959,89.1138,1024
qwen2.5-7b-q8,humanities,154,4,4,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019663872888001698,196.63872888001697,17.15804140976263,164.9154414927486,14.565245977505581,89.9972,1024
qwen2.5-7b-q8,humanities,154,4,5,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019376578610211684,193.76578610211683,17.7292961270186,161.42363094593716,14.612859029161127,89.9158,1024
qwen2.5-7b-q8,humanities,154,4,6,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019289879446130414,192.89879446130413,17.60962083907229,160.24532497806754,15.043848644164271,89.4351,1024
qwen2.5-7b-q8,humanities,154,4,7,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.0001933452652427396,193.3452652427396,17.26101937151044,161.8170679212255,14.267177950003617,89.6188,1024
qwen2.5-7b-q8,humanities,154,4,8,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.0001951529530389456,195.15295303894558,17.258664499335307,163.21721871211022,14.677069827500109,89.8377,1024
qwen2.5-7b-q8,humanities,154,4,9,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019187439128482903,191.87439128482902,17.837644881330018,159.02560174849842,15.01114465500072,89.3534,1024
qwen2.5-7b-q8,humanities,154,4,10,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019620892584502032,196.20892584502033,17.811562788183192,163.8918075335028,14.505555523334499,89.6161,1024
qwen2.5-7b-q8,humanities,154,4,11,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.0001915335596111856,191.53355961118558,17.47339379079214,158.9942791503931,15.065886670000365,89.5663,1024
qwen2.5-7b-q8,humanities,154,4,12,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019436973649254762,194.36973649254762,18.065562043964167,161.3425295869116,14.96164486167194,89.0555,1024
qwen2.5-7b-q8,humanities,154,4,13,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019547944755031804,195.47944755031804,18.10843736399451,162.27094008132687,15.100070104996728,90.3594,1024
qwen2.5-7b-q8,humanities,154,4,14,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019331592019619463,193.31592019619464,16.92089972927128,161.73963900443232,14.655381462490983,89.2158,1024
qwen2.5-7b-q8,humanities,154,4,15,"Create a lesson plan that integrates drama, mime or theater techniques into a hi",0.00019337523441211716,193.37523441211715,17.389762860472246,161.32632012414382,14.659151427501158,89.7922,1024
qwen2.5-7b-q8,humanities,155,5,1,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001273123939697941,127.3123939697941,12.50490866931025,104.33689498548267,10.470590315001118,54.2696,628
qwen2.5-7b-q8,humanities,155,5,2,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012393307125505297,123.93307125505297,12.060389237345008,101.12059441437643,10.752087603331498,54.2125,628
qwen2.5-7b-q8,humanities,155,5,3,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001264324602195107,126.43246021951069,13.339203947661618,102.29010290351341,10.803153368335643,54.0192,628
qwen2.5-7b-q8,humanities,155,5,4,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012783868193646218,127.83868193646218,13.326481895835364,103.91038916812371,10.601810872503085,54.7064,628
qwen2.5-7b-q8,humanities,155,5,5,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012541776739898305,125.41776739898305,12.403875650939279,102.88297535554399,10.130916392499785,54.4236,628
qwen2.5-7b-q8,humanities,155,5,6,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012578854270688385,125.78854270688385,12.719353783288833,102.82944302442868,10.239745899166339,54.4158,628
qwen2.5-7b-q8,humanities,155,5,7,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001263759759282641,126.37597592826408,13.44652244088119,102.32319307238238,10.60626041500048,54.777,628
qwen2.5-7b-q8,humanities,155,5,8,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012663155327782561,126.63155327782562,13.82451760703552,101.85070330912288,10.95633236166729,53.976,628
qwen2.5-7b-q8,humanities,155,5,9,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012554571121765732,125.54571121765733,12.62178275647811,102.81520377368314,10.108724687496156,54.3589,628
qwen2.5-7b-q8,humanities,155,5,10,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001290351923266946,129.0351923266946,12.998339625813339,105.43014888004853,10.606703820832688,54.638,628
qwen2.5-7b-q8,humanities,155,5,11,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012783433369963995,127.83433369963996,12.83815810394687,104.27890517819479,10.717270417498336,54.9339,628
qwen2.5-7b-q8,humanities,155,5,12,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012629403370074932,126.29403370074932,13.076044404126774,102.49619901911892,10.721790277503569,54.6916,628
qwen2.5-7b-q8,humanities,155,5,13,Share ideas for adapting art masterpieces into interactive experiences for child,0.0001241394960786176,124.13949607861761,12.277996345360629,101.78490320575263,10.076596527504385,54.39,628
qwen2.5-7b-q8,humanities,155,5,14,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012679932425090808,126.79932425090809,13.138728569046737,102.89003814686396,10.770557534997355,54.1354,628
qwen2.5-7b-q8,humanities,155,5,15,Share ideas for adapting art masterpieces into interactive experiences for child,0.00012369085604194697,123.69085604194697,12.757652765628565,99.94613442548358,10.987068850834776,54.2391,628
