timestamp,model,quantization,device,prompt_id,prompt_text,paper_reference,repetition,inference_time_s,tokens_generated,tokens_per_second,cpu_power_w,gpu_power_w,ram_power_w,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,total_energy_wh,emissions_kg_co2,emissions_mg_co2,carbon_intensity,duration_s,country_iso_code,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_gb
2026-06-12T10:43:54.635812,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,3,13.923350811004639,256,18.386378643685724,0.05230085401271148,0.0,3.0000360234396473,0.00020227864948170045,0.0,0.011602931666667095,0.011805210316148796,2.8043277106011464e-07,0.28043277106011466,26,13.923350811004639,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:44:15.074222,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,4,13.937333583831787,256,18.367932320783126,0.05130182657480278,0.0,3.0000937587162797,0.00019861407512025356,0.0,0.011614807638333485,0.011813421713453738,2.806278328030935e-07,0.2806278328030935,26,13.937333583831787,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:44:33.404327,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,5,13.961040019989014,256,18.33674279519768,0.053502012891056556,0.0,3.0000997195790613,0.00020748437308944686,0.0,0.011634586735833636,0.011842071108923083,2.813083991924678e-07,0.2813083991924678,26,13.961040019989014,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:44:50.555046,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,6,13.908101081848145,256,18.406538642008638,0.06720106942385179,0.0,3.0000342519408725,0.00025962201843200705,0.0,0.011590216562500094,0.0118498385809321,2.81492915490042e-07,0.281492915490042,26,13.908101081848145,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:45:00.145615,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,7,3.3104870319366455,60,18.12422142759454,0.05880544784557242,0.003862080353572895,3.00021757499225,5.4076297916665074e-05,3.551490813000101e-06,0.002758939270833404,0.002816567059563069,6.69075504999207e-08,0.0669075504999207,26,3.3104870319366455,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:45:18.341717,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,8,13.91992712020874,256,18.39090088541793,0.05070135888654769,0.0,3.0000680421216908,0.00019604422794341434,0.0,0.011600202361667016,0.01179624658961043,2.8021983773619577e-07,0.28021983773619574,26,13.91992712020874,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:45:35.576457,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,9,14.002701997756958,256,18.28218582677884,4.170767748955559,3.2371042018487945,3.0000364220226414,0.016222782747355637,0.012591168187270988,0.011669060000000021,0.04048301093462665,9.61673924752056e-07,0.961673924752056,26,14.002701997756958,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:45:55.969169,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,10,14.090476989746094,256,18.168299070804775,0.4735169970749672,0.0,3.000093025861431,0.0018533556532051372,0.0,0.01174242826333284,0.01359578391653798,3.2296784693735965e-07,0.32296784693735964,26,14.090476989746094,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:46:07.169256,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,1,6.9208009243011475,115,16.61657389915641,0.3332229807105507,0.0,3.000177992418822,0.0006406027535833229,0.0,0.005767676284166707,0.00640827903775003,1.5222866854175194e-07,0.15222866854175193,26,6.9208009243011475,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:46:14.678306,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,2,4.236258029937744,77,18.176418777099748,0.270013024033572,0.0,3.0001007750672395,0.00031773467812499796,0.0,0.003530333610833623,0.003848068288958621,9.141086220421203e-08,0.09141086220421203,26,4.236258029937744,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:46:31.941637,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,3,13.994828939437866,256,18.2924708196028,0.30910537945622946,0.0,3.000038071754088,0.0012016324749305452,0.0,0.011662505451666524,0.012864137926597068,3.0558759644631335e-07,0.30558759644631334,26,13.994828939437866,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:46:52.173764,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,4,13.944637060165405,256,18.35831215222488,0.26430639881997353,0.0,3.000058979197565,0.0010237935567288504,0.0,0.0116207593400001,0.012644552896728951,3.003713540617962e-07,0.3003713540617962,26,13.944637060165405,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:47:10.416451,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,5,13.950520992279053,256,18.350569139438146,0.27110819275814513,0.0,3.000078206696729,0.001050583481736483,0.0,0.011625737222500447,0.012676320704236932,3.011259983291483e-07,0.3011259983291483,26,13.950520992279053,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:47:27.633857,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,6,13.9352388381958,256,18.37069338907322,0.28000474936568365,0.0,3.0000376821969144,0.0010838702939555433,0.0,0.011612844895833708,0.012696715189789251,3.0161046933344364e-07,0.30161046933344365,26,13.9352388381958,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:47:47.868635,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,7,13.939590215682983,256,18.364958800007095,0.27160952189237664,0.0,3.000091661801589,0.0010517015094048073,0.0,0.011616680104167092,0.012668381613571901,3.009374052304005e-07,0.30093740523040047,26,13.939590215682983,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:48:06.098567,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,8,13.946177005767822,256,18.356285015895338,0.24940835501270242,0.0,3.0000868864417125,0.0009661925182568135,0.0,0.011622150764166388,0.012588343282423201,2.9903609467396313e-07,0.29903609467396314,26,13.946177005767822,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:48:15.166858,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,9,5.798393964767456,106,18.280924104861356,0.32611063595473067,0.0,3.0000681189827954,0.0005252549842684409,0.0,0.004832104687500304,0.005357359671768746,1.2726407900286653e-07,0.12726407900286654,26,5.798393964767456,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:48:35.404805,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,10,13.951149940490723,256,18.34974185583123,0.2524098150632736,0.0,3.000103337612736,0.0009781686601109064,0.0,0.011626358750000539,0.012604527410111446,2.9942054862719734e-07,0.29942054862719736,26,13.951149940490723,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:48:54.058398,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,1,14.379358053207397,256,17.80329824549419,0.3029098572608771,0.0,3.0000846327334227,0.0012099025820555824,0.0,0.011983136423333084,0.013193039005388665,3.134006415730077e-07,0.31340064157300773,26,14.379358053207397,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:49:11.257736,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,2,13.923846244812012,256,18.385724425489467,0.27110446282543377,0.0,3.0000368534350845,0.0010485602379621372,0.0,0.011603347743333263,0.0126519079812954,3.005460740956722e-07,0.3005460740956722,26,13.923846244812012,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:49:18.432669,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,3,0.8881018161773682,15,16.88995532580271,0.3139559459577572,0.0,3.001262864739975,7.745134605687994e-05,0.0,0.0007403963891670173,0.0008178477352238974,1.942797295024368e-08,0.01942797295024368,26,0.8881018161773682,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:49:36.633999,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,4,13.935819864273071,256,18.36992745983328,0.2510083678805925,0.0,3.0000862639725954,0.0009716687220025343,0.0,0.011613517153333912,0.012585185875336446,2.989610904686173e-07,0.2989610904686173,26,13.935819864273071,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:49:53.798800,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,5,13.924864053726196,256,18.384380559284253,0.29010492506638424,0.0,3.0000370084633885,0.0011221310119071738,0.0,0.01160419652750003,0.012726327539407204,3.023139106986181e-07,0.3023139106986181,26,13.924864053726196,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:50:13.991541,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,6,13.921548843383789,256,18.38875852679739,0.2562060536824108,0.0,3.0000568700980814,0.000990773636197303,0.0,0.011601510624999872,0.012592284261197175,2.991297126247389e-07,0.2991297126247389,26,13.921548843383789,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:50:32.237970,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,7,13.979013204574585,256,18.31316676317502,0.330109869752206,0.0,3.0000762312232236,0.0012818361745073567,0.0,0.011649473680833277,0.012931309855340634,3.0718326561361673e-07,0.30718326561361675,26,13.979013204574585,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:50:41.054872,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,8,5.582489967346191,101,18.092285089768545,0.36261293317795706,0.01756993021675312,3.000074424130327,0.0005623008504155334,2.7245544211665828e-05,0.004652190381666515,0.005241736776293714,1.2451745712085714e-07,0.12451745712085714,26,5.582489967346191,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:56:27.716499,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,9,340.3782148361206,256,0.7521045379571499,0.011458205397348093,0.0,0.12684303186613968,0.001083367638437485,0.0,0.011992945764166051,0.013076313402603536,3.10627824878847e-07,0.310627824878847,26,340.3782148361206,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:56:43.378939,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,10,11.343953847885132,208,18.335758659559225,0.2830119782337197,0.0,3.001169187350589,0.0008917985609672189,0.0,0.009456979097500002,0.01034877765846722,2.458352132768888e-07,0.24583521327688881,26,11.343953847885132,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:57:01.617172,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,1,14.89695405960083,256,17.184721049402203,0.07901158297467414,0.0,3.000424756039034,0.00032695331159723884,0.0,0.012415886041667365,0.012742839353264604,3.027061488368006e-07,0.30270614883680064,26,14.89695405960083,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:57:26.862109,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,2,14.145493030548096,256,18.097637137648835,0.6375475747459847,0.0,3.0002083107565265,0.0025051179931144907,0.0,0.0117887293749997,0.01429384736811419,3.3955034422955257e-07,0.33955034422955255,26,14.145493030548096,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T10:57:46.090753,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,3,14.891243934631348,256,17.19131062010486,0.6274310383430466,0.0,3.0001321042831934,0.002595341290034817,0.0,0.012409916389166635,0.015005257679201451,3.5644989616943045e-07,0.35644989616943046,26,14.891243934631348,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:00:23.907752,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,4,154.53673815727234,210,1.3589001715972715,0.02124576785171086,0.0,0.2752031216338803,0.0009120143509583433,0.0,0.011813609096666369,0.012725623447624712,3.02297184998325e-07,0.302297184998325,26,154.53673815727234,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:00:45.683973,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,5,15.472272157669067,256,16.545727569373817,3.6604661489678034,0.0,5.910601070294148,0.015732146800212406,0.0,0.025402896770833648,0.041135043571046054,9.771629600301989e-07,0.9771629600301989,26,15.472272157669067,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:01:09.125221,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,6,19.050622940063477,256,13.437880787700216,5.208431735053965,0.0,2.432746629640873,0.027562185859326026,0.0,0.012873705208332923,0.04043589106765895,9.605545923122384e-07,0.9605545923122384,26,19.050622940063477,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:01:37.037843,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,7,21.40794801712036,256,11.958175524121776,3.0721831622684594,0.0,2.4268907899744603,0.018269204843587676,0.0,0.014431875520833727,0.0327010803644214,7.768141640568303e-07,0.7768141640568303,26,21.40794801712036,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:03:04.944075,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,8,83.57163190841675,256,3.0632404101016184,0.9329274375212703,0.0,0.5976772049962608,0.021657296779386128,0.0,0.013874683159999677,0.035531979939385804,8.440621834601097e-07,0.8440621834601097,26,83.57163190841675,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:03:29.671768,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,9,18.30755615234375,256,13.983297271887741,5.551634778216816,0.0,5.459845154548682,0.028232462622085782,0.0,0.027765672708333872,0.05599813533041965,1.3302357047741188e-06,1.3302357047741187,26,18.30755615234375,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:03:52.982224,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,10,18.79319715499878,232,12.344892573975397,3.7892462558260798,0.0,5.396297935075977,0.019781125542939017,0.0,0.02817046972249879,0.0479515952654378,1.1390901455304749e-06,1.139090145530475,26,18.79319715499878,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:04:02.786845,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,1,3.33158016204834,50,15.007893422338887,0.6894162694707258,0.0,3.0004308432592586,0.0006380126574339007,0.0,0.002776715520833477,0.003414728178267378,8.111686787474156e-08,0.08111686787474155,26,3.33158016204834,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:04:33.934759,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,2,26.528794050216675,256,9.649892095185876,1.7920909465815824,0.0,2.517096004235898,0.013206114344755736,0.0,0.018548755972499293,0.03175487031725503,7.543369443863932e-07,0.7543369443863932,26,26.528794050216675,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:05:11.642346,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,3,30.6321542263031,256,8.357231362467447,3.2057752174867082,0.0,3.5914887650483602,0.02727772246580923,0.0,0.03055973270916562,0.05783745517497486,1.3739287476815277e-06,1.3739287476815276,26,30.6321542263031,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:05:38.279056,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,4,22.34701895713806,203,9.083985671169708,1.69352838132242,0.18826615005649913,2.3894433011141207,0.01051258634496207,0.0011686631178611068,0.014832481874167722,0.0265137313369909,6.298336879102189e-07,0.6298336879102189,26,22.34701895713806,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:05:58.850336,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,5,14.284688949584961,256,17.921286273961048,0.06880230486422788,0.0,3.0000876656293127,0.0002730054233333366,0.0,0.01190425531250033,0.012177260735833665,2.892708287797287e-07,0.2892708287797287,26,14.284688949584961,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:06:17.018170,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,6,13.912491083145142,256,18.400730571546724,0.05620212815995898,0.0,3.0000995418115584,0.00021719766857755828,0.0,0.01159412725666698,0.011811324925244539,2.80578023599184e-07,0.280578023599184,26,13.912491083145142,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:06:27.792323,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,7,7.509696960449219,138,18.376240842579225,0.047901685220304004,0.0,3.000080561660066,9.992420552758673e-05,0.0,0.006258248854167051,0.006358173059694636,1.510384010330461e-07,0.15103840103304608,26,7.509696960449219,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:06:44.723563,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,8,10.646921873092651,196,18.409076570322117,0.05590266412369877,0.0,3.0001255883846945,0.00016533091595076675,0.0,0.008872806319166102,0.009038137235116869,2.147009500202012e-07,0.2147009500202012,26,10.646921873092651,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:07:02.888809,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,9,13.900744915008545,256,18.416279240085792,0.051001516012967534,0.0,3.0000766059647073,0.0001969330734374959,0.0,0.011584249895833332,0.01178118296927083,2.798620014350285e-07,0.27986200143502854,26,13.900744915008545,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:07:20.090829,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,10,13.950140953063965,256,18.351069058106756,0.05330120562593122,0.0,3.0000546600790865,0.00020654425873610735,0.0,0.011625329270833238,0.011831873529569346,2.810661556949198e-07,0.2810661556949198,26,13.950140953063965,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:07:40.547110,llama-2-7b,q4,cpu,7,"Calculate the compound interest on $10,000 at 5% annual rate over 3 years.",Zheng et al. 2023,1,14.182230949401855,256,18.050756676670602,0.054201599567975337,0.0,3.0000753337607953,0.00021352766747222946,0.0,0.011818822569166514,0.012032350236638744,2.8582847987135333e-07,0.28582847987135335,26,14.182230949401855,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:07:58.708990,llama-2-7b,q4,cpu,7,"Calculate the compound interest on $10,000 at 5% annual rate over 3 years.",Zheng et al. 2023,2,13.903806924819946,256,18.412223456800856,0.055602293672530834,0.0,3.0001100040835427,0.00021474543216666846,0.0,0.011586930624999544,0.011801676057166213,2.8034881473798336e-07,0.28034881473798334,26,13.903806924819946,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:08:15.862353,llama-2-7b,q4,cpu,7,"Calculate the compound interest on $10,000 at 5% annual rate over 3 years.",Zheng et al. 2023,3,13.901396036148071,256,18.415416648394032,0.058701268560556026,0.0,3.0000522350815313,0.0002266748839123825,0.0,0.011584698402499878,0.01181137328641226,2.805791724187232e-07,0.2805791724187232,26,13.901396036148071,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:08:36.044558,llama-2-7b,q4,cpu,7,"Calculate the compound interest on $10,000 at 5% annual rate over 3 years.",Zheng et al. 2023,4,13.901386976242065,256,18.415428650214007,0.05150147979471911,0.0,3.000072596804603,0.0001988727779098617,0.0,0.011584769479166727,0.01178364225707659,2.7992042181685435e-07,0.27992042181685434,26,13.901386976242065,PRY,10,Apple M4,1,Apple M4,16.0
2026-06-12T11:08:54.196245,llama-2-7b,q4,cpu,7,"Calculate the compound interest on $10,000 at 5% annual rate over 3 years.",Zheng et al. 2023,5,13.900492906570435,256,18.416613117294197,0.05510217191911454,0.0,3.0001054659929767,0.00021276315274952118,0.0,0.011584151319166267,0.01179691447191579,2.8023570328035954e-07,0.28023570328035957,26,13.900492906570435,PRY,10,Apple M4,1,Apple M4,16.0
