timestamp,model,quantization,device,prompt_id,prompt_text,paper_reference,repetition,inference_time_s,tokens_generated,tokens_per_second,cpu_power_w,gpu_power_w,ram_power_w,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,total_energy_wh,emissions_kg_co2,emissions_mg_co2,carbon_intensity,duration_s,country_iso_code,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_gb,tokens_input,tokens_output,tokens_total,energy_per_token,n_gpu_layers,n_threads,n_batch,seed,macos_version,llama_cpp_version,python_version
2026-06-20T13:43:27.643240,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,1,8.635184049606323,183,21.19236821690476,0.05070063479270974,0.0,3.000017744402061,0.0001216136980185896,0.0,0.0071960292708323935,0.007317642968850984,1.738306087250551e-07,0.1738306087250551,26,8.635184049606323,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.998712004836603e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:43:39.940815,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,2,8.050494909286499,183,22.731521734012123,0.04410188787184446,0.0,3.0001063938494954,9.862278438950217e-05,0.0,0.006708983680834233,0.0068076064652237344,1.617146915813898e-07,0.1617146915813898,26,8.050494909286499,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.720003532909145e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:43:51.216763,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,3,8.038903713226318,183,22.764298034682533,0.05930030671112707,0.0,2.999995644471268,0.00013241929328209416,0.0,0.006699076701667461,0.006831495994949556,1.6228218736002668e-07,0.16228218736002667,26,8.038903713226318,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.7330579207374625e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:44:05.637311,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,4,8.049429655075073,183,22.734530002957488,0.0522018971856886,0.0,3.000086625240533,0.00011672097201601719,0.0,0.006708051735834791,0.006824772707850808,1.6212247567499593e-07,0.16212247567499594,26,8.049429655075073,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.7293839933610975e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:44:17.963731,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,5,8.057750940322876,183,22.71105192445513,0.04970260531331029,0.0,3.0001367386566886,0.00011124755963883967,0.0,0.006715098507502261,0.006826346067141101,1.6215985082493685e-07,0.16215985082493686,26,8.057750940322876,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.7302437525361206e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:44:29.237481,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,6,8.028388977050781,183,22.79411230859729,0.04470025346004486,0.0,2.9999957113244324,9.968639504166672e-05,0.0,0.006690314583332414,0.0067900009783740806,1.6129647324127626e-07,0.16129647324127627,26,8.028388977050781,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.710383048291847e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:44:43.539988,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,7,8.034111976623535,183,22.777875206677002,0.03260051204244316,0.0,3.0000322151506644,7.275449006784788e-05,0.0,0.006695165208332886,0.006767919698400734,1.6077193243550942e-07,0.1607719324355094,26,8.034111976623535,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.6983167750823684e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:44:55.838728,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,8,8.039206743240356,183,22.76343995679334,0.05040106999451203,0.0,3.0000431970816566,0.00011255128382400286,0.0,0.006699435416664225,0.006811986700488228,1.6181874407009785e-07,0.16181874407009786,26,8.039206743240356,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.7223971040919276e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:45:07.119610,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,9,8.023809909820557,183,22.807120564511553,0.05920036126710969,0.0,2.9999964660845917,0.00013194790149999771,0.0,0.00668650038166561,0.0068184482831656085,1.61972238966599e-07,0.161972238966599,26,8.023809909820557,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.7259280235877645e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:45:21.507765,llama-2-7b,q4,cpu,3,"If it takes 5 machines 5 minutes to make 5 widgets, how long does it take 100 machines to make 100 w",Zheng et al. 2023,10,8.034230947494507,183,22.777537911960195,0.04950133420973213,0.0,3.0000603554375167,0.00011047365312502734,0.0,0.006695327153335408,0.006805800806460435,1.6167179815746764e-07,0.16167179815746763,26,8.034230947494507,PRY,10,Apple M4,1,Apple M4,16.0,36,183,219,3.719016834131385e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:45:38.313483,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,1,12.559588193893433,256,20.382833899320772,0.04950130558207605,0.0,3.0000646153602077,0.00017269889254748706,0.0,0.010466548923332085,0.010639247815879571,2.527353318662192e-07,0.2527353318662192,26,12.559588193893433,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,4.1559561780779576e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:45:53.205323,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,2,11.63727879524231,256,21.998269913810173,0.05109993796202229,0.0,2.999981620640796,0.00016518450680101098,0.0,0.00969767291666661,0.009862857423467621,2.3429217809447332e-07,0.2342921780944733,26,11.63727879524231,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.8526786810420396e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:46:10.731257,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,3,11.257147073745728,256,22.741108233102086,0.052000999351715364,0.0,3.0000420536184977,0.00016260636046778223,0.0,0.009381087395834887,0.009543693756302669,2.2671044518096986e-07,0.22671044518096986,26,11.257147073745728,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.72800537355573e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:46:26.643708,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,4,11.43273401260376,256,22.39184430581334,0.047501080008852295,0.0,3.000051482802873,0.00015085200362572725,0.0,0.009527441840834096,0.009678293844459823,2.299078702751431e-07,0.2299078702751431,26,11.43273401260376,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.780583532992118e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:46:41.220684,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,5,11.274204969406128,256,22.70670088885965,0.9503042029901259,0.0,2.9999978682112505,0.002976090102166335,0.0,0.009395164131665298,0.012371254233831633,2.9387914432467043e-07,0.29387914432467044,26,11.274204969406128,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,4.8325211850904816e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:46:58.723942,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,6,11.237966775894165,256,22.779921413287056,1.0995106781453732,0.0,3.00001397470856,0.0034322956863162687,0.0,0.009365015937498054,0.012797311623814322,3.0400013762370915e-07,0.30400013762370914,26,11.237966775894165,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,4.9989498530524695e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:47:14.739364,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,7,11.71077585220337,256,21.86020834408114,0.09360096163268307,0.0,3.000015931428525,0.0003044833003419553,0.0,0.00975903170166627,0.010063515002008225,2.390587988727054e-07,0.2390587988727054,26,11.71077585220337,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.931060547659463e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:47:29.823744,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,8,11.83490514755249,256,21.630929594137214,0.2706999318257714,0.0,2.999983950554844,0.000889918893501925,0.0,0.00986236819416566,0.010752287087667584,2.5542057976754343e-07,0.25542057976754345,26,11.83490514755249,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,4.20011214362015e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:47:47.386064,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,9,11.311802864074707,256,22.631228909852517,0.9583100857008587,0.0,3.0000188547992113,0.0030111707700285146,0.0,0.009426561631665512,0.012437732401694027,2.9545833320224157e-07,0.2954583332022416,26,11.311802864074707,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,4.858489219411729e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:48:03.018709,llama-2-7b,q4,cpu,4,A bat and ball cost $1.10. The bat costs $1 more than the ball. How much does the ball cost?,Zheng et al. 2023,10,11.290611982345581,256,22.67370452552006,0.058200726690735526,0.0,3.0000219919848377,0.00018253383948767745,0.0,0.009408912291667852,0.00959144613115553,2.2784480284559957e-07,0.22784480284559958,26,11.290611982345581,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.7466586449826286e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:48:17.911783,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,1,11.633891820907593,256,22.004674269012476,0.05350000733983435,0.0,2.9999850148402083,0.00017289258272483194,0.0,0.009694861424165233,0.009867754006890066,2.344084964336735e-07,0.2344084964336735,26,11.633891820907593,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.854591408941432e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:48:35.485487,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,2,11.283880949020386,256,22.687229788809915,0.05550104768902879,0.0,3.0000410786804474,0.00017396311518580663,0.0,0.009403362881666908,0.009577325996852716,2.2750937905523624e-07,0.22750937905523624,26,11.283880949020386,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.741142967520592e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:48:51.000842,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,3,11.255216121673584,256,22.74500971216662,0.05320051719677681,0.0,3.000012595047807,0.00016632869967625976,0.0,0.009379386145834967,0.009545714845511227,2.267584561551192e-07,0.2267584561551192,26,11.255216121673584,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.728794861527823e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:49:05.494923,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,4,11.222730159759521,256,22.81084872894115,0.05080005660984173,0.0,2.999987148378676,0.00015836536873132273,0.0,0.009352235069166758,0.00951060043789808,2.2592431340226887e-07,0.22592431340226887,26,11.222730159759521,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.7150782960539375e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:49:23.035448,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,5,11.259719848632812,256,22.73591203346718,0.05370109466009818,0.0,3.000044046842278,0.0001679609115104492,0.0,0.009383237639167418,0.009551198550677866,2.268887215713527e-07,0.22688872157135268,26,11.259719848632812,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.7309369338585416e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:49:38.560329,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,6,11.245813131332397,256,22.764027554997195,0.05070113964487565,0.0,3.0000507950814885,0.00015838209499773894,0.0,0.009371669618331,0.00953005171332874,2.2638637845012418e-07,0.2263863784501242,26,11.245813131332397,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.722676450519039e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:49:53.029089,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,7,11.215083122253418,256,22.826402373428202,0.05260001740850629,0.0,2.9999847646459643,0.00016386487985232636,0.0,0.009345855139166208,0.009509720019018536,2.259033990517853e-07,0.2259033990517853,26,11.215083122253418,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.7147343824291156e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:50:10.652641,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,8,11.320892810821533,256,22.61305749271754,0.05480124374175229,0.0,3.000051614263049,0.00017233305730557835,0.0,0.009434239653334469,0.009606572710640048,2.282041347412543e-07,0.22820413474125428,26,11.320892810821533,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.7525674650937686e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:50:26.167307,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,9,11.23452615737915,256,22.78689785522036,0.05290046188860228,0.0,3.0000094598442693,0.00016508656189581698,0.0,0.009362134652501483,0.009527221214397301,2.2631913994800786e-07,0.22631913994800784,26,11.23452615737915,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.721570786873946e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:50:40.614554,llama-2-7b,q4,cpu,5,Three switches control three light bulbs in another room. You can only enter the room once. How do y,Zheng et al. 2023,10,11.192951679229736,256,22.8715362432099,0.07570002386572561,0.0,2.999986059379566,0.0002353629747904457,0.0,0.009327416389166197,0.009562779363956645,2.2716382379079007e-07,0.22716382379079006,26,11.192951679229736,PRY,10,Apple M4,1,Apple M4,16.0,32,256,288,3.7354606890455644e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:50:48.639961,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,1,1.7435369491577148,30,17.206403348373374,0.10061464400547031,0.0,3.0003303076081216,4.8729263736079796e-05,0.0,0.0014531074308312478,0.0015018366945673276,3.567613067944686e-08,0.03567613067944686,26,1.7435369491577148,PRY,10,Apple M4,1,Apple M4,16.0,29,30,59,5.0061223152244256e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T13:51:04.395353,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,2,11.461992025375366,256,22.334686626307988,0.13420344290359312,0.0,3.0000581201654613,0.0004272885534274729,0.0,0.009551845069166424,0.009979133622593896,2.3705431920471798e-07,0.23705431920471798,26,11.461992025375366,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.8980990713257406e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
2026-06-20T14:06:20.358975,llama-2-7b,q4,cpu,6,"Given that f(x) = 4x³ - 9x - 14, find the value of f(2).",Zheng et al. 2023,3,11.353797197341919,256,22.547522696629912,0.024005266983618264,0.0,3.0006403831993556,7.570859250001376e-05,0.0,0.009463517325833285,0.009539225918333298,2.2660431169000752e-07,0.22660431169000753,26,11.353797197341919,PRY,10,Apple M4,1,Apple M4,16.0,29,256,285,3.726260124348945e-05,0,8,512,42,15.6.1,0.3.21,3.13.5
