timestamp,model,quantization,device,prompt_id,prompt_text,paper_reference,repetition,inference_time_s,tokens_generated,tokens_per_second,cpu_power_w,gpu_power_w,ram_power_w,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,total_energy_wh,emissions_kg_co2,emissions_mg_co2,carbon_intensity,duration_s,country_iso_code,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_gb,tokens_input,tokens_output,tokens_total,energy_per_token,energy_per_1k_tokens,tokens_per_joule,latency_per_token_ms,n_gpu_layers,n_threads,n_batch,seed,macos_version,llama_cpp_version,python_version,cpu_freq_mhz,cpu_percent,ram_used_gb,ram_percent,llama_cpp_build_info,metal_backend,prompt_template,warmup_done
2026-06-21T18:35:47.262699,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,1,11.620750904083252,256,22.029557479805177,0.04870092516442485,0.0,3.0000424487844692,0.00015720592225949468,0.0,0.009684096110833405,0.009841302033092898,2.3378012979612178e-07,0.23378012979612178,26,11.620750904083252,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.844258606676913e-05,0.03844258606676913,7225.7828153214905,45.3935582190752,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,61.2,7.749267578125,55.7,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:36:01.725899,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,2,11.22419786453247,256,22.80786592411549,0.057399820425993835,0.0,2.999975012147797,0.00017896303940277426,0.0,0.009353420312500022,0.009532383351902797,2.2644176652445091e-07,0.22644176652445092,26,11.22419786453247,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.72358724683703e-05,0.037235872468370304,7459.950831385348,43.844522908329964,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,64.0,7.7553558349609375,55.7,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:36:19.210014,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,3,11.238887786865234,256,22.778054630920366,0.053200938846347606,0.0,3.0000365486702365,0.0001660887171805501,0.0,0.009365853924166459,0.00953194264134701,2.2643129744519818e-07,0.2264312974451982,26,11.238887786865234,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.723415094276176e-05,0.03723415094276176,7460.295743141612,43.90190541744232,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,53.1,7.7481536865234375,55.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:36:34.713806,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,4,11.254719972610474,256,22.74601239506647,0.054100553921785935,0.0,3.0000162005067814,0.00016913516243133723,0.0,0.009378983958332962,0.0095481191207643,2.2681556971375595e-07,0.22681556971375594,26,11.254719972610474,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.729734031548555e-05,0.037297340315485546,7447.656466336468,43.96374989300966,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,60.1,7.77099609375,55.8,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:36:49.316589,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,5,11.369179964065552,256,22.517015370425707,0.050699811004838245,0.0,2.9999734904191038,0.00016011535429392144,0.0,0.009474232916666854,0.009634348270960776,2.2886394317667321e-07,0.22886394317667322,26,11.369179964065552,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.763417293344053e-05,0.03763417293344053,7380.998601166369,44.41085923463106,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,65.9,8.028839111328125,57.4,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:37:06.811231,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,6,11.232232093811035,256,22.791551835993143,0.05150101075918238,0.0,3.0000439334376594,0.00016068647386472106,0.0,0.009360330486667104,0.009521016960531824,2.2617175789743349e-07,0.2261717578974335,26,11.232232093811035,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.719147250207744e-05,0.03719147250207744,7468.856678429758,43.875906616449356,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,53.0,8.050155639648438,57.5,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:37:22.300238,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,7,11.251349687576294,256,22.752825848322395,0.05370699477878954,0.0,3.0003761491189955,0.00016785449414583202,0.0,0.009377300346667047,0.00954515484081288,2.2674515324350994e-07,0.22674515324350994,26,11.251349687576294,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.728576109692531e-05,0.03728576109692531,7449.969361110456,43.9505847170949,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,60.1,7.7689361572265625,55.8,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:37:36.758619,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,8,11.253440618515015,256,22.748598289025434,0.058905720312164726,0.0,3.0002757174060743,0.00018413667378438874,0.0,0.009378729062500498,0.009562865736284886,2.2716587556544744e-07,0.22716587556544743,26,11.253440618515015,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,3.7354944282362835e-05,0.037354944282362836,7436.171653157325,43.958752416074276,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,64.2,7.78216552734375,55.9,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:37:56.121705,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,9,13.112130165100098,256,19.523906243806397,3.2477412394513836,0.0,3.0001167528601673,0.011829112742847241,0.0,0.010927200381666655,0.022756313124513896,5.405762182728276e-07,0.5405762182728276,26,13.112130165100098,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,8.88918481426324e-05,0.0888918481426324,3124.8959671989983,51.21925845742226,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,64.8,8.248336791992188,58.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:38:11.944395,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain your answer.,Zheng et al. 2023,10,11.564888000488281,256,22.135968803951357,0.4048111861870915,0.0,3.0000673696567794,0.001300443341555145,0.0,0.009637623090000035,0.010938066431555179,2.5983376808159323e-07,0.25983376808159325,26,11.564888000488281,PRY,10,Apple M4,1,Apple M4,16.0,31,256,287,4.2726821998262416e-05,0.042726821998262415,6501.250614639072,45.17534375190735,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,65.9,8.249176025390625,58.5,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:38:27.219555,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,1,12.020240783691406,256,21.29741031039335,0.3334000672419675,0.0,2.9999869822847023,0.0011132080793187099,0.0,0.010016823854167191,0.0111300319334859,2.643939085799575e-07,0.26439390857995754,26,12.020240783691406,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,4.34766872401793e-05,0.0434766872401793,6389.120133354306,46.954065561294556,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,69.8,8.232711791992188,58.4,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:38:44.983497,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,2,11.512081861495972,256,22.237506914907684,0.07880181315719878,0.0,3.0000526222379995,0.0002519924788611063,0.0,0.009593569826666528,0.009845562305527635,2.3388133256780897e-07,0.23388133256780896,26,11.512081861495972,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.8459227755967324e-05,0.03845922775596732,7222.656147448977,44.96906977146864,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,56.4,8.2578125,58.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:39:01.247970,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,3,11.980753898620605,256,21.36760358874197,0.17900270327344878,0.0,3.000031242202416,0.0005957187041963886,0.0,0.009984065555833392,0.01057978426002978,2.513227750970074e-07,0.2513227750970074,26,11.980753898620605,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,4.132728226574133e-05,0.04132728226574133,6721.414101019764,46.79981991648674,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,68.3,8.237014770507812,58.4,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:39:15.950842,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,4,11.454344987869263,256,22.349597490831393,0.04929994230486097,0.0,2.9999813203978176,0.0001568607075116467,0.0,0.009545228055833377,0.009702088763345024,2.3047311857326103e-07,0.23047311857326103,26,11.454344987869263,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.78987842318165e-05,0.0378987842318165,7329.464081979177,44.74353510886431,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,67.5,8.24163818359375,58.5,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:39:33.536949,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,5,11.316598176956177,256,22.621639117777377,0.04770038791523128,0.0,3.000010004784977,0.00014994614525600243,0.0,0.009430529930833322,0.009580476076089323,2.2758420918750189e-07,0.22758420918750188,26,11.316598176956177,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.742373467222392e-05,0.03742373467222392,7422.502863776068,44.205461628735065,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,54.2,7.9938507080078125,56.9,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:39:49.247364,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,6,11.364768981933594,256,22.525754848775144,0.05540127888645147,0.0,3.0000515126353435,0.00017489520440227673,0.0,0.009470803437500308,0.009645698641902584,2.2913357123839589e-07,0.2291335712383959,26,11.364768981933594,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.767851031993197e-05,0.03767851031993197,7372.313167881083,44.3936288356781,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,60.2,7.973785400390625,56.8,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:40:03.848477,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,7,11.340951204299927,256,22.573062469657525,0.05529987201951918,0.0,2.999977504982047,0.0001742092083826105,0.0,0.009450721804999677,0.009624931013382288,2.2864023622289624e-07,0.22864023622289625,26,11.340951204299927,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.759738677102456e-05,0.03759738677102456,7388.220342799321,44.30059064179659,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,65.2,8.024032592773438,57.1,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:40:21.430690,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,8,11.31411099433899,256,22.62661203589831,0.051700170240304315,0.0,2.9999939249300906,0.00016248374014584012,0.0,0.009428406735833809,0.00959089047597965,2.2783160325689653e-07,0.22783160325689653,26,11.31411099433899,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.7464415921795505e-05,0.0374644159217955,7414.443037297594,44.19574607163668,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,53.6,8.016830444335938,57.0,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:40:36.952724,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,9,11.281425952911377,256,22.692166847395256,0.05700102506235705,0.0,3.0000367432510213,0.00017862578985584074,0.0,0.009401303437499944,0.009579929227355783,2.2757121879583662e-07,0.22757121879583664,26,11.281425952911377,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,3.7421598544358526e-05,0.037421598544358524,7422.926560673449,44.068070128560066,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,60.4,8.043441772460938,57.2,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:40:51.547332,llama-2-7b,q4,cpu,3,"Given that f(x) = 4x^3 - 9x - 14, find the value of f(2). Show all steps.",Zheng et al. 2023,10,11.366130113601685,256,22.523057315140928,0.7066991354680612,0.0,2.9999813401919533,0.002231231756916613,0.0,0.009471716180833029,0.011702947937749642,2.780035282612427e-07,0.2780035282612427,26,11.366130113601685,PRY,10,Apple M4,1,Apple M4,16.0,34,256,290,4.571464038183454e-05,0.04571464038183454,6076.341746486916,44.39894575625658,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,68.0,8.268707275390625,58.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:41:09.603830,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,1,11.744830131530762,256,21.79682440129377,0.2168011551106547,0.0,3.000002233357755,0.0007073035386373032,0.0,0.009787365729166594,0.010494669267803899,2.493008684566816e-07,0.2493008684566816,26,11.744830131530762,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,4.099480182735898e-05,0.04099480182735898,6775.9268345186965,45.87824270129204,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,56.2,8.279205322265625,58.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:41:25.115543,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,2,11.238627195358276,256,22.77858278862848,0.0890007289914483,0.0,3.0000100247051997,0.0002778461147916674,0.0,0.009365553958333142,0.00964340007312481,2.2907896873707984e-07,0.22907896873707984,26,11.238627195358276,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.766953153564379e-05,0.037669531535643785,7374.070407935336,43.90088748186827,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,59.9,8.228012084960938,58.3,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:41:39.571284,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,3,11.196206092834473,256,22.864888148480848,0.08280000147289575,0.0,2.9999835298222797,0.000257512744715983,0.0,0.009330120520833133,0.009587633265549116,2.2775422822311925e-07,0.22775422822311925,26,11.196206092834473,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.745169244355123e-05,0.03745169244355123,7416.961948954807,43.73518005013466,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,64.2,7.975311279296875,56.7,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:41:57.091929,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,4,11.25467300415039,256,22.74610731965245,0.48320287098475895,0.0031547715086264355,3.000002031382829,0.0015106361965555918,9.862756036777984e-06,0.009378900520833516,0.010899399473425886,2.589152344912319e-07,0.2589152344912319,26,11.25467300415039,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,4.257577919306987e-05,0.04257577919306987,6524.314599578535,43.96356642246246,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,56.3,8.310745239257812,59.0,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:42:13.492609,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,5,12.146010875701904,256,21.076878871574866,0.7534107645230933,0.0020073836690180985,3.000029382066096,0.0025419264832689937,6.77269552100006e-06,0.010121774861666686,0.01267047404045668,3.009871108310484e-07,0.3009871108310484,26,12.146010875701904,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,4.949403922053391e-05,0.04949403922053391,5612.348116104743,47.445354983210564,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,74.4,8.356719970703125,59.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:42:28.749163,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,6,11.986294031143188,256,21.357727362173186,0.04999978590904195,0.0,2.999974598701759,0.00016647559316666303,0.0,0.009988493785000023,0.010154969378166685,2.412312975783496e-07,0.24123129757834957,26,11.986294031143188,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.9667849133463614e-05,0.03966784913346361,7002.5923725581,46.82146105915308,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,74.9,8.067962646484375,57.8,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:42:46.621869,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,7,11.602627038955688,256,22.063968715057626,0.08450102508097646,0.0,3.000021569006015,0.0002723427440066695,0.0,0.009668925381666516,0.009941268125673185,2.3615482432536651e-07,0.23615482432536652,26,11.602627038955688,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.883307861591088e-05,0.03883307861591088,7153.122741702105,45.32276187092066,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,57.2,8.1915283203125,58.6,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:43:02.381493,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,8,11.501861095428467,256,22.2572675740059,0.06270201759159179,0.0,3.00007965786651,0.00020033052687266692,0.0,0.009585138750000322,0.009785469276872988,2.3245382267211783e-07,0.23245382267211784,26,11.501861095428467,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.822448936278511e-05,0.03822448936278511,7267.010819723829,44.92914490401745,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,61.5,8.159378051757812,58.4,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:58:22.752319,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,9,917.1478841304779,256,0.2791261959271774,0.02672288919758673,7.834595572874853e-05,0.0389223181655655,0.006808011468172187,1.99596743130005e-05,0.009915978264167128,0.016743949406652314,3.9775251815502566e-07,0.39775251815502566,26,917.1478841304779,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,6.54060523697356e-05,0.0654060523697356,4246.973601273479,3582.6089223846793,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,69.9,8.310684204101562,59.8,Version: 0.3.21,no,plain_text_no_template,yes
2026-06-21T18:58:40.501724,llama-2-7b,q4,cpu,4,"Calculate the compound interest on $10,000 at an annual rate of 5% compounded annually over 3 years.",Zheng et al. 2023,10,11.46108078956604,256,22.336462389573047,0.05002119692951768,0.0,3.0012560884586414,0.00015924916088888748,0.0,0.009554899583333736,0.009714148744222625,2.3075960341900843e-07,0.23075960341900842,26,11.46108078956604,PRY,10,Apple M4,1,Apple M4,16.0,39,256,295,3.794589353211963e-05,0.03794589353211963,7320.364654021136,44.769846834242344,0,8,512,42,15.6.1,0.3.21,3.13.5,no_disponible_apple_silicon,56.8,7.8529052734375,57.0,Version: 0.3.21,no,plain_text_no_template,yes
