timestamp,model,quantization,device,prompt_id,prompt_text,paper_reference,repetition,inference_time_s,tokens_generated,tokens_per_second,cpu_power_w,gpu_power_w,ram_power_w,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,total_energy_wh,emissions_kg_co2,emissions_mg_co2,carbon_intensity,duration_s,country_iso_code,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_gb
2026-05-25T18:45:21.344217,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,5,12.592160940170288,202,16.0417263533854,0.08930415971438685,0.0,3.000102220698723,0.00031237009770839754,0.0,0.010493825000000167,0.010806195097708565,2.5670116454606695e-07,0.25670116454606695,26,12.592160940170288,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:45:48.556230,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,6,12.174975156784058,202,16.591409624966907,0.08780193485790011,0.0,3.0000508444277276,0.0002969406598923628,0.0,0.010145984583332393,0.010442925243224755,2.48071689152804e-07,0.248071689152804,26,12.174975156784058,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:46:04.717058,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,7,11.340603828430176,202,17.81210269365012,0.22320464901567355,0.0,3.0000471436720253,0.0007031320825418225,0.0,0.009450651700832773,0.010153783783374596,2.412031337740635e-07,0.2412031337740635,26,11.340603828430176,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:46:25.110581,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,8,12.037937879562378,202,16.780282638187483,0.06160353635583626,0.0,3.0001495675034247,0.00020599431772581095,0.0,0.010032115034167267,0.010238109351893078,2.4320628765422003e-07,0.24320628765422003,26,12.037937879562378,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:46:51.567737,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,9,12.846964120864868,202,15.723559130357499,0.08110423536818528,0.0,3.0001181513698034,0.0002894286671736822,0.0,0.010706225069167583,0.010995653736341265,2.6120175450678674e-07,0.26120175450678673,26,12.846964120864868,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:47:19.409827,llama-2-7b,q4,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,10,12.97816276550293,202,15.564606766755409,0.06040233331282174,0.0,3.000102534196449,0.00021775314254165564,0.0,0.010815505278333148,0.011033258420874803,2.6209505378788093e-07,0.26209505378788095,26,12.97816276550293,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:47:35.536134,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,1,11.27039098739624,256,22.7143850010427,0.1399065123561935,0.0,3.000129235783342,0.00043800030442702327,0.0,0.009392397083332374,0.009830397387759397,2.3352108994622445e-07,0.23352108994622445,26,11.27039098739624,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:47:50.803928,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,2,11.237709045410156,256,22.78044385786609,0.06200116731395704,0.0010235343913089269,3.000047695466233,0.0001935419663194565,3.195050468750196e-06,0.009364906423334105,0.009561643440122312,2.271368399201055e-07,0.2271368399201055,26,11.237709045410156,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:48:09.426452,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,3,11.345116138458252,256,22.56477561584391,0.056101457222969456,0.0,3.0000694865190667,0.00017679931881426,0.0,0.009454482430001007,0.009631281748815267,2.2879109794310666e-07,0.22879109794310667,26,11.345116138458252,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:48:25.747444,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,4,11.293731212615967,256,22.66744224566176,0.055202229569949475,0.0010228909223547586,3.0001123067413222,0.00017317753975003625,3.208959760249854e-06,0.009411794999999378,0.009588181499509664,2.2776725152085206e-07,0.22776725152085206,26,11.293731212615967,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:48:54.224948,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,7,11.2272789478302,256,22.801606799791408,0.0595017531165997,0.0,3.0000786728032245,0.00018556743892360827,0.0,0.00935631114583278,0.00954187858475639,2.26667325780888e-07,0.226667325780888,26,11.2272789478302,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:49:09.495886,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,8,11.255801916122437,256,22.743825975945267,0.060401092005067825,0.0,3.0000445769775768,0.00018885075753514722,0.0,0.009379974304999148,0.009568825062534295,2.2730743936050216e-07,0.22730743936050216,26,11.255801916122437,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:49:33.380676,llama-2-7b,q4,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,10,11.273156881332397,256,22.708811976520888,0.05860104285375992,0.0,3.0000437527842405,0.00018350520819447735,0.0,0.009394434409999425,0.009577939618193901,2.2752395563019613e-07,0.22752395563019612,26,11.273156881332397,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:49:48.616687,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,1,11.233834981918335,256,22.788299847029123,0.06130127560921356,0.0,3.000053136907282,0.0001912912262152779,0.0,0.009361694965834128,0.009552986192049407,2.2693118699213363e-07,0.22693118699213363,26,11.233834981918335,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:50:16.634724,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,4,11.292788028717041,256,22.66933545099791,0.06090108852115605,0.0010191634404569288,3.0000438365484285,0.00019103974538542995,3.196999083249466e-06,0.009410794200833454,0.009605030945302134,2.281675101056522e-07,0.2281675101056522,26,11.292788028717041,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:50:31.882658,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,5,11.24009394645691,256,22.775610348051945,0.0572010180575605,0.001023595004392754,3.000044375485825,0.00017859578244443282,3.195917781249591e-06,0.009366883506666757,0.009548675206892442,2.2682877953972991e-07,0.2268287795397299,26,11.24009394645691,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:59:19.948895,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,7,11.256917953491211,256,22.741571099450393,0.02110037543636914,0.0,3.000043430229933,6.597922085418576e-05,0.0,0.00938090076416908,0.009446879985023266,2.2441063404422767e-07,0.22441063404422767,26,11.256917953491211,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:59:35.014963,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,8,11.108860731124878,256,23.04466733323405,0.1536030058617006,0.0,3.000048007319099,0.00047398733333327503,0.0,0.009257532083332383,0.00973151941666566,2.3117224374289272e-07,0.23117224374289272,26,11.108860731124878,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T18:59:58.932123,llama-2-7b,q4,gpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,10,11.153209924697876,256,22.95303340728025,0.05850104373984218,0.0,3.000045018600218,0.0001812428949012201,0.0,0.009294481076664548,0.009475723971565767,2.2509582294454477e-07,0.22509582294454478,26,11.153209924697876,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:16:43.072679,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,1,38.21845293045044,256,6.698334976192424,6.257052155302232,0.0,2.2677659933206393,0.06642634813355329,0.0,0.024075141075833622,0.09050148920938691,2.149862876168986e-06,2.149862876168986,26,38.21845293045044,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:17:55.494315,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,2,36.49617624282837,256,7.01443346548681,6.591918522421784,0.0,2.155123521754106,0.06682772782574173,0.0,0.02184826885416745,0.08867599667990918,2.1064983011312424e-06,2.1064983011312424,26,36.49617624282837,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:19:10.441024,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,3,40.25782084465027,256,6.359012848407045,6.999140542996745,0.0,2.4133848022953193,0.07826948501291421,0.0,0.026988225833335187,0.10525771084624942,2.500396921152655e-06,2.500396921152655,26,40.25782084465027,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:20:24.110043,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,4,37.68883681297302,256,6.792462215546043,6.488579322771752,0.0,2.198812911478907,0.06792972423443766,0.0,0.02301963916749628,0.09094936340193395,2.1605021276129407e-06,2.160502127612941,26,37.68883681297302,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:21:53.619897,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,5,53.82423806190491,256,4.756221531748699,4.201036752116972,0.00040937949204510244,2.0543451818085243,0.06281044507020991,6.12070534374925e-06,0.030714878924163705,0.09353144469971739,2.221839468841786e-06,2.221839468841786,26,53.82423806190491,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:23:19.817221,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,6,53.61236095428467,256,4.77501821302538,2.3530042262013913,0.00022157932332675688,2.20036879839342,0.03504169775057397,3.299830739500066e-06,0.03276860173667046,0.06781359931798392,1.610912051798708e-06,1.610912051798708,26,53.61236095428467,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:24:35.288430,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,7,38.208089113235474,256,6.700151877297635,1.753050157770622,0.0,2.3322776783969337,0.01860574906890873,0.0,0.024753298159166662,0.04335904722807539,1.0299941669029309e-06,1.0299941669029309,26,38.208089113235474,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:25:47.159812,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,8,43.895768880844116,256,5.831997172550201,1.602088906629131,0.0,2.4198392540140734,0.019534701214432383,0.0,0.029505751284165552,0.04904045249859794,1.164955949104194e-06,1.164955949104194,26,43.895768880844116,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:27:02.148585,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,9,40.94276571273804,256,6.252630850493663,1.5583778637567898,0.0,2.363435830835921,0.017723416602142068,0.0,0.02687933319416819,0.04460274979631026,1.05953832141135e-06,1.05953832141135,26,40.94276571273804,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:28:16.669696,llama-2-7b,q8,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,10,42.24443697929382,256,6.059969508540942,1.5224562647029043,0.00020304268295977216,2.372101859142435,0.017865363257770252,2.3826177290002305e-06,0.027835585415835643,0.0457033312913349,1.0856826348256605e-06,1.0856826348256605,26,42.24443697929382,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:29:34.765647,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,1,42.35216689109802,256,6.044554949414135,1.4610731037081717,0.00020687781005466563,2.3739450070531087,0.017188781091206404,2.4338120937500206e-06,0.02792825420250059,0.04511946910580073,1.0718129886082962e-06,1.0718129886082963,26,42.35216689109802,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:31:08.301035,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,2,67.18027186393738,256,3.810642513005693,1.1570857200481657,0.00016949729506251067,2.1913643234904354,0.021592592567420972,3.16302065625041e-06,0.04089345861250574,0.06248921420058296,1.4844312833348482e-06,1.4844312833348483,26,67.18027186393738,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:32:34.445733,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,3,51.57968306541443,256,4.963194513532304,1.1838630229200937,0.00022555361375805005,2.2125173826148967,0.01696202208752275,3.231662197749756e-06,0.031700262603332405,0.048665516353052905,1.1560493409667717e-06,1.1560493409667718,26,51.57968306541443,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:33:57.439940,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,4,48.86032295227051,256,5.239425049442983,1.019115000398388,0.0,3.0739350443654017,0.013831746679157922,0.0,0.04172040527833208,0.055552151957490005,1.319641369750175e-06,1.319641369750175,26,48.86032295227051,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:35:23.861478,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,5,60.624287128448486,256,4.2227300662125185,1.7388246793898097,0.0,2.8461617660990126,0.029281946285933388,0.0,0.0479295911449996,0.07721153743093298,1.834160071671813e-06,1.834160071671813,26,60.624287128448486,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:36:51.061014,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,6,55.412511110305786,256,4.619895306502151,1.127447731810143,0.00012861221491865284,2.2664429631784215,0.017354086101449614,1.979646052250246e-06,0.03488591552166629,0.05224198126916815,1.2410082650490894e-06,1.2410082650490895,26,55.412511110305786,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:38:15.136906,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,7,49.086313009262085,256,5.215303091753814,0.998287045096343,0.0,3.050284943478107,0.013611730657969563,0.0,0.041590900417501575,0.05520263107547114,1.3113385011978168e-06,1.3113385011978167,26,49.086313009262085,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:39:24.613670,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,8,54.39660096168518,256,4.706176405770579,0.970868698586499,0.0,2.2490873158264626,0.014669988106444553,0.0,0.03398408479083325,0.048654072897277786,1.1557775016748337e-06,1.1557775016748337,26,54.39660096168518,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:41:07.715734,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,9,72.04257893562317,256,3.5534541347938156,1.0173667254198961,0.0,2.250057652042869,0.020359367395149812,0.0,0.04502776555750036,0.06538713295265018,1.5532713432902049e-06,1.5532713432902048,26,72.04257893562317,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:42:36.023470,llama-2-7b,q8,cpu,2,A farmer has 17 sheep. All but 9 die. How many sheep does the farmer have left? Explain.,Zheng et al. 2023,10,56.345921993255615,256,4.543363404908739,0.880728538116567,0.00013834797331264636,2.2356331730641883,0.013784850418319484,2.165373364499828e-06,0.034991336770835914,0.0487783525625199,1.1587297651226602e-06,1.1587297651226602,26,56.345921993255615,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:43:32.415942,llama-2-7b,q8,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,1,46.540098905563354,256,5.50063291699189,0.5617373982354207,0.6449109879590837,3.1130646266780437,0.0072620316868973085,0.00833728365691676,0.04024509322916856,0.05584440857298263,1.3265839256512023e-06,1.3265839256512022,26,46.540098905563354,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:44:36.353065,llama-2-7b,q8,gpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,4,49.256325244903564,256,5.197302046532343,0.40467692914962033,0.6346183831894682,3.150884675365539,0.005536916233695138,0.008683047080215358,0.04311138899416316,0.05733135230807365,1.3619062740782895e-06,1.3619062740782895,26,49.256325244903564,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:47:23.500632,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,1,56.12503910064697,256,4.561244038350238,1.4380685826884854,0.000632166204046131,1.9009706889943794,0.022419904286889784,9.855653588943522e-06,0.02963668173583149,0.05206644167631022,1.2368383220207492e-06,1.2368383220207493,26,56.12503910064697,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:49:13.502718,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,2,84.84905695915222,256,3.017122513491726,1.592833530428827,0.0,2.4692933089859803,0.03754178415272308,0.0,0.05819922461750137,0.09574100877022446,2.2743276633366817e-06,2.2743276633366816,26,84.84905695915222,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T19:55:24.879792,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,3,328.9950170516968,256,0.7781272868329593,0.6207800610882772,0.0,0.6558428169631015,0.056731540773080874,0.0,0.05993583854166901,0.11666737931474988,2.7714335956218834e-06,2.7714335956218834,26,328.9950170516968,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:03:20.476058,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,4,439.41944313049316,256,0.5825868745729952,0.8130517847655762,7.612846978795534e-05,0.8771943439370792,0.09924187847165085,9.292313833499974e-06,0.10707118059168046,0.2063223513771648,4.9011874569645495e-06,4.901187456964549,26,439.41944313049316,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:20:12.068033,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,5,975.1302149295807,256,0.2625290408199351,0.1567798022237562,0.0,0.13089500116783664,0.04246686728863015,0.0,0.03545546406166674,0.0779223313502969,1.8510449812263026e-06,1.8510449812263026,26,975.1302149295807,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:20:46.828379,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,6,16.598403215408325,256,15.423170330164938,2.558390582259212,0.0,5.712983254556955,0.01179588846301158,0.0,0.02634066656167003,0.038136555024681607,9.059338646113115e-07,0.9059338646113115,26,16.598403215408325,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:21:14.765913,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,7,18.41689109802246,256,13.900283095418224,6.351483689060089,0.0,5.443723866877755,0.032492939836746004,0.0,0.027849019339998147,0.06034195917674416,1.4334232402435575e-06,1.4334232402435574,26,18.41689109802246,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:21:49.259446,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,8,21.537210941314697,256,11.886404451233599,3.883468608495749,0.0,2.475198669932538,0.02323307850142967,0.0,0.01480802107666629,0.03804109957809596,9.036663204776695e-07,0.9036663204776696,26,21.537210941314697,PRY,10,Apple M4,1,Apple M4,16.0
2026-05-25T20:22:20.380663,qwen2.5-7b,q4,cpu,1,"If all roses are flowers and some flowers fade quickly, can we conclude that some roses fade quickly",Zheng et al. 2023,9,22.556524991989136,256,11.349265903809094,2.7681814175631207,0.0,2.464408581009255,0.01734459814656179,0.0,0.015441248263335485,0.032785846409897276,7.788277814671097e-07,0.7788277814671097,26,22.556524991989136,PRY,10,Apple M4,1,Apple M4,16.0
